32MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.012113,0.109771,0.003176,0.212466,0.024576,0.016304,0.085661,0.024544,0.016192,0.090521,0.016384,0.016208,0.205777,0.012512,0.020389,0.086033,0.012800,0.015626,0.199661,0.017120,0.016975,-1.000000,-1.000000,-1.000000,
0.012158,0.109465,0.003186,0.222875,0.024576,0.015488,0.084997,0.023296,0.016441,0.086131,0.017888,0.016372,0.202838,0.012544,0.016237,0.084941,0.012320,0.015992,0.195521,0.017504,0.016919,-1.000000,-1.000000,-1.000000,
0.012138,0.110115,0.003216,0.207093,0.026112,0.016298,0.086089,0.022976,0.016482,0.085550,0.016384,0.015937,0.202653,0.012288,0.016236,0.085635,0.012288,0.015856,0.196513,0.017120,0.026771,-1.000000,-1.000000,-1.000000,
0.012156,0.109829,0.003147,0.220773,0.024576,0.015469,0.086496,0.023424,0.016248,0.088403,0.016928,0.016484,0.205804,0.012288,0.016346,0.084906,0.012288,0.016309,0.203268,0.017088,0.016332,-1.000000,-1.000000,-1.000000,
0.012177,0.110069,0.003161,0.214184,0.024576,0.015655,0.085920,0.024128,0.017049,0.085071,0.017088,0.016239,0.201869,0.012544,0.016292,0.084513,0.013664,0.016563,0.215055,0.016704,0.016660,-1.000000,-1.000000,-1.000000,
0.012143,0.109606,0.003161,0.209797,0.026208,0.015622,0.085016,0.024032,0.016533,0.086065,0.017408,0.015794,0.212112,0.013504,0.016031,0.085198,0.012576,0.016369,0.199312,0.017120,0.017177,-1.000000,-1.000000,-1.000000,
0.012133,0.109929,0.003147,0.208781,0.024576,0.015799,0.086978,0.024576,0.016717,0.085260,0.016480,0.016338,0.205115,0.012544,0.016157,0.085777,0.013632,0.016437,0.199060,0.017888,0.016468,-1.000000,-1.000000,-1.000000,
0.012093,0.110213,0.003154,0.209846,0.024896,0.016077,0.091043,0.023136,0.016722,0.084843,0.016736,0.016600,0.207521,0.012288,0.016335,0.084899,0.012480,0.016628,0.202971,0.017120,0.016940,-1.000000,-1.000000,-1.000000,
0.012133,0.109823,0.003244,0.207166,0.024576,0.015694,0.086058,0.023232,0.016934,0.085766,0.017888,0.016682,0.203320,0.012512,0.015826,0.084765,0.012864,0.015829,0.200024,0.017152,0.016647,-1.000000,-1.000000,-1.000000,
0.012146,0.109957,0.003208,0.207241,0.024928,0.016080,0.085608,0.023328,0.016691,0.085611,0.016608,0.016355,0.205621,0.012288,0.016359,0.084796,0.013024,0.015833,0.199609,0.016704,0.016796,-1.000000,-1.000000,-1.000000,
0.012090,0.110208,0.003183,0.206501,0.024640,0.016179,0.088451,0.024512,0.016814,0.086607,0.017856,0.016233,0.209522,0.012288,0.016767,0.089292,0.013344,0.015794,0.202174,0.017024,0.017211,-1.000000,-1.000000,-1.000000,
0.012150,0.110599,0.003173,0.206433,0.025760,0.016286,0.085645,0.024032,0.016092,0.085711,0.016544,0.016459,0.202947,0.012288,0.016256,0.084775,0.012544,0.016457,0.199975,0.017152,0.017034,-1.000000,-1.000000,-1.000000,
0.012125,0.109869,0.003221,0.206841,0.024576,0.016234,0.085384,0.024576,0.017056,0.085320,0.016672,0.016757,0.216215,0.012288,0.015813,0.085725,0.012288,0.016272,0.206319,0.016960,0.017278,-1.000000,-1.000000,-1.000000,
0.012126,0.109926,0.003168,0.218234,0.025664,0.015980,0.086043,0.024288,0.017189,0.087069,0.016832,0.016538,0.202367,0.013344,0.016187,0.087049,0.012544,0.015787,0.210523,0.016896,0.016622,-1.000000,-1.000000,-1.000000,
0.012188,0.110473,0.003184,0.202903,0.024576,0.016258,0.085376,0.024192,0.016769,0.086060,0.017760,0.016700,0.213508,0.012384,0.015946,0.084964,0.012320,0.016336,0.207195,0.018016,0.016472,-1.000000,-1.000000,-1.000000,
0.012198,0.110482,0.003190,0.202861,0.024800,0.016113,0.085402,0.023392,0.016884,0.086433,0.016896,0.016352,0.197602,0.012544,0.016017,0.085292,0.012544,0.016981,0.206446,0.017664,0.017080,-1.000000,-1.000000,-1.000000,
0.012176,0.110092,0.003153,0.213066,0.025824,0.016352,0.086361,0.023072,0.016122,0.085561,0.016736,0.016617,0.215259,0.012544,0.016516,0.085797,0.012320,0.016534,0.205788,0.017472,0.017176,-1.000000,-1.000000,-1.000000,
0.012112,0.110594,0.003113,0.209784,0.024864,0.016106,0.085605,0.024576,0.016654,0.085062,0.016512,0.016642,0.203285,0.012288,0.016218,0.084012,0.012544,0.016413,0.203380,0.016928,0.016834,-1.000000,-1.000000,-1.000000,
0.012242,0.110472,0.003137,0.206059,0.024576,0.015701,0.086508,0.024576,0.017042,0.085627,0.017856,0.016039,0.201702,0.013408,0.016496,0.084616,0.012512,0.016210,0.217327,0.016512,0.016817,-1.000000,-1.000000,-1.000000,
0.012114,0.110482,0.003162,0.207658,0.024960,0.016121,0.086655,0.023008,0.016655,0.085609,0.016928,0.015880,0.212835,0.012512,0.015929,0.084360,0.012544,0.016428,0.204265,0.016512,0.016915,-1.000000,-1.000000,-1.000000,
0.012153,0.109750,0.003167,0.205664,0.024896,0.016232,0.086173,0.024288,0.016939,0.085284,0.017920,0.016698,0.200761,0.012288,0.016455,0.084734,0.012288,0.016536,0.217259,0.016512,0.016878,-1.000000,-1.000000,-1.000000,
0.013113,0.110485,0.003212,0.205540,0.024768,0.016139,0.089410,0.024000,0.016491,0.086040,0.017792,0.016426,0.197661,0.012288,0.015549,0.092195,0.012320,0.016472,0.197304,0.017440,0.017326,-1.000000,-1.000000,-1.000000,
0.012154,0.110216,0.003181,0.205673,0.024832,0.015774,0.086314,0.024032,0.016444,0.085075,0.017600,0.016140,0.195981,0.012768,0.028483,0.090005,0.012320,0.015964,0.197975,0.016800,0.016456,-1.000000,-1.000000,-1.000000,
0.012085,0.109696,0.003204,0.208629,0.024672,0.016205,0.086777,0.023072,0.016766,0.085834,0.017728,0.015888,0.203901,0.012384,0.016010,0.086238,0.012320,0.016350,0.200087,0.016544,0.016872,-1.000000,-1.000000,-1.000000,
0.012130,0.109866,0.003196,0.216659,0.024736,0.015533,0.085610,0.024576,0.016917,0.085514,0.016608,0.016087,0.199680,0.012512,0.015779,0.085937,0.012320,0.015919,0.197248,0.016672,0.017180,-1.000000,-1.000000,-1.000000,
0.012129,0.109435,0.003155,0.212780,0.024896,0.016211,0.085837,0.024576,0.015988,0.084792,0.016608,0.016519,0.200751,0.012288,0.015796,0.086301,0.012640,0.016391,0.198068,0.018432,0.016664,-1.000000,-1.000000,-1.000000,
0.012172,0.110148,0.003158,0.209959,0.024928,0.016016,0.085882,0.024288,0.016822,0.085847,0.017760,0.016395,0.199733,0.012512,0.015929,0.085731,0.012576,0.017148,0.200806,0.017664,0.017309,-1.000000,-1.000000,-1.000000,
0.012152,0.110113,0.003189,0.209281,0.024896,0.015584,0.085778,0.024576,0.016694,0.085408,0.017440,0.016581,0.196267,0.012288,0.015957,0.085110,0.012864,0.016621,0.200751,0.018016,0.017123,-1.000000,-1.000000,-1.000000,
0.012101,0.110120,0.003171,0.210839,0.024576,0.015756,0.086494,0.024576,0.016802,0.086581,0.016384,0.016760,0.198887,0.015360,0.022846,0.085928,0.012544,0.016306,0.199857,0.016544,0.016516,-1.000000,-1.000000,-1.000000,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.174165,1.115438,0.020908,3.521496,0.166752,0.097260,0.765187,0.207264,0.106964,0.763202,0.086656,0.100558,3.522351,0.049792,0.096973,0.768952,0.184576,0.100541,3.472238,0.177504,0.106328,-1.000000,-1.000000,-1.000000,
0.049714,0.893372,0.015705,2.136956,0.044864,0.043813,0.272648,0.092640,0.134994,0.269909,0.068544,0.107282,1.900361,0.029760,0.044792,0.273297,0.070688,0.105612,2.317244,0.062944,0.048171,-1.000000,-1.000000,-1.000000,
0.049227,0.841587,0.015657,0.631268,0.049056,0.042653,0.261598,0.088032,0.141285,0.264276,0.064992,0.110712,0.645585,0.028800,0.042609,0.262388,0.066048,0.142679,0.643473,0.062336,0.044085,-1.000000,-1.000000,-1.000000,
0.049241,0.846739,0.015719,0.625573,0.049952,0.051937,0.262330,0.088800,0.141304,0.263486,0.067040,0.106198,0.628738,0.029184,0.042903,0.264702,0.068192,0.098537,0.646247,0.062016,0.043585,-1.000000,-1.000000,-1.000000,
0.048742,0.838954,0.015432,0.613549,0.049536,0.042652,0.265764,0.088064,0.104945,0.265551,0.064256,0.095611,0.636967,0.029024,0.042815,0.267110,0.066752,0.095636,0.627743,0.062560,0.044369,-1.000000,-1.000000,-1.000000,
0.048998,0.838705,0.015502,0.635207,0.049440,0.043173,0.310729,0.092224,0.100906,0.269102,0.065408,0.090986,0.639382,0.027968,0.042902,0.266614,0.066432,0.088540,0.627633,0.062240,0.043818,-1.000000,-1.000000,-1.000000,
0.049036,0.839459,0.015589,0.626568,0.049728,0.043780,0.265331,0.087456,0.096599,0.266940,0.064384,0.116026,0.642152,0.027424,0.043274,0.266233,0.066496,0.088398,0.628682,0.063520,0.044558,-1.000000,-1.000000,-1.000000,
0.050831,0.839207,0.015468,0.624621,0.048544,0.059184,0.265420,0.087712,0.098529,0.271447,0.068096,0.092078,0.617986,0.027808,0.043011,0.267508,0.065728,0.088526,0.617649,0.061920,0.043459,-1.000000,-1.000000,-1.000000,
0.049014,0.838609,0.015476,0.611514,0.049152,0.042512,0.265384,0.087872,0.097189,0.266679,0.064864,0.090651,0.616670,0.027328,0.042729,0.266834,0.065920,0.088538,0.629313,0.062048,0.044154,-1.000000,-1.000000,-1.000000,
0.048958,0.839451,0.015420,0.627823,0.049792,0.043244,0.266112,0.087552,0.058463,0.267138,0.064352,0.090244,0.639264,0.028000,0.043327,0.268356,0.065792,0.088871,0.628076,0.062400,0.043747,-1.000000,-1.000000,-1.000000,
0.049169,0.839048,0.015607,0.634749,0.049344,0.042726,0.126880,0.093184,0.045215,0.266625,0.064640,0.090548,0.649263,0.028704,0.042403,0.239903,0.071808,0.044355,0.615301,0.062784,0.043969,-1.000000,-1.000000,-1.000000,
0.049052,0.840718,0.015647,0.614571,0.049984,0.042817,0.126024,0.093856,0.045378,0.267159,0.065280,0.091029,0.623423,0.028704,0.042491,0.126753,0.072512,0.043811,0.611013,0.058624,0.044125,-1.000000,-1.000000,-1.000000,
0.048936,0.839059,0.015591,0.609953,0.049920,0.042701,0.125399,0.094112,0.044501,0.267071,0.064000,0.089685,0.618565,0.028480,0.042790,0.128746,0.071456,0.044229,0.624765,0.062432,0.044222,-1.000000,-1.000000,-1.000000,
0.048943,0.839414,0.015597,0.638844,0.049696,0.043038,0.125587,0.093248,0.044216,0.266740,0.064800,0.089962,0.648350,0.027936,0.043470,0.126490,0.072096,0.044791,0.628512,0.062624,0.043855,-1.000000,-1.000000,-1.000000,
0.049183,0.839323,0.015628,0.637553,0.050144,0.042458,0.124021,0.092256,0.044508,0.266912,0.064512,0.090186,0.635367,0.028064,0.043061,0.129694,0.072000,0.043802,0.613525,0.061824,0.043957,-1.000000,-1.000000,-1.000000,
0.049137,0.842690,0.015713,0.607593,0.048640,0.043621,0.124433,0.093664,0.045432,0.266270,0.064320,0.089395,0.651491,0.028096,0.044106,0.124875,0.070304,0.044521,0.625069,0.062272,0.044116,-1.000000,-1.000000,-1.000000,
0.049048,0.839054,0.015677,0.614566,0.048640,0.042331,0.139249,0.093824,0.044469,0.266625,0.065408,0.089062,0.640455,0.028000,0.042985,0.123265,0.070176,0.043896,0.622423,0.062592,0.043444,-1.000000,-1.000000,-1.000000,
0.049001,0.838590,0.015671,0.632139,0.048416,0.042669,0.121978,0.093472,0.043728,0.267117,0.065184,0.090673,0.620172,0.028064,0.042696,0.125384,0.071392,0.043902,0.626321,0.062816,0.043849,-1.000000,-1.000000,-1.000000,
0.048980,0.838567,0.015517,0.634200,0.049728,0.045579,0.122843,0.092832,0.043290,0.263959,0.065088,0.089355,0.618726,0.028928,0.042969,0.136150,0.072128,0.042914,0.631508,0.063040,0.044137,-1.000000,-1.000000,-1.000000,
0.049357,0.839328,0.015615,0.609647,0.049312,0.043138,0.121025,0.093376,0.044232,0.265800,0.064256,0.090647,0.616997,0.027872,0.042633,0.122385,0.072640,0.043901,0.623309,0.062400,0.043533,-1.000000,-1.000000,-1.000000,
0.049078,0.840527,0.015801,0.614430,0.049344,0.042349,0.122165,0.092992,0.043547,0.266688,0.064576,0.089212,0.649208,0.029280,0.043119,0.123491,0.071968,0.043418,0.626656,0.063168,0.043319,-1.000000,-1.000000,-1.000000,
0.048991,0.838903,0.015623,0.638271,0.049632,0.042339,0.121101,0.093568,0.043437,0.265630,0.064512,0.091705,0.637037,0.027968,0.042420,0.122613,0.070208,0.044258,0.608736,0.062432,0.043174,-1.000000,-1.000000,-1.000000,
0.049117,0.838393,0.015453,0.627936,0.049056,0.042598,0.122241,0.093600,0.043503,0.266572,0.064640,0.089333,0.634374,0.028416,0.042316,0.122640,0.071424,0.043594,0.607987,0.062304,0.044372,-1.000000,-1.000000,-1.000000,
0.048944,0.839044,0.015685,0.610805,0.049888,0.043444,0.121923,0.092960,0.043689,0.265855,0.064352,0.088936,0.632165,0.028128,0.042849,0.122322,0.071616,0.043913,0.639435,0.062496,0.043312,-1.000000,-1.000000,-1.000000,
0.049117,0.845034,0.015745,0.635253,0.048992,0.042978,0.122910,0.092416,0.043935,0.274937,0.065504,0.088765,0.642221,0.028832,0.043041,0.122282,0.071456,0.043171,0.623705,0.060960,0.044856,-1.000000,-1.000000,-1.000000,
0.049017,0.838115,0.015682,0.623277,0.049536,0.043277,0.122222,0.093600,0.044256,0.267136,0.064544,0.090677,0.626536,0.028160,0.043391,0.122064,0.072736,0.044233,0.624636,0.061568,0.044076,-1.000000,-1.000000,-1.000000,
0.048984,0.839212,0.015737,0.621596,0.050464,0.043346,0.121841,0.093728,0.044301,0.265040,0.065088,0.089084,0.643718,0.027008,0.042669,0.121271,0.070464,0.043449,0.629467,0.062688,0.044004,-1.000000,-1.000000,-1.000000,
0.048899,0.839498,0.015594,0.608092,0.048832,0.042745,0.122425,0.092768,0.044370,0.267048,0.063712,0.089714,0.636511,0.028512,0.042967,0.124224,0.071456,0.043207,0.625805,0.062400,0.043322,-1.000000,-1.000000,-1.000000,
0.049064,0.839133,0.015552,0.635583,0.049088,0.042885,0.122188,0.093216,0.043476,0.265095,0.064000,0.090211,0.626145,0.027456,0.043384,0.122326,0.070912,0.043617,0.623245,0.062688,0.043365,-1.000000,-1.000000,-1.000000,
0.049039,0.840342,0.015661,0.633779,0.048672,0.042469,0.122855,0.093216,0.043891,0.267504,0.063744,0.089996,0.637988,0.028544,0.042421,0.121803,0.070080,0.043734,0.621190,0.062656,0.043492,-1.000000,-1.000000,-1.000000,
0.049080,0.839065,0.015466,0.620816,0.046112,0.042902,0.122544,0.094784,0.044060,0.266969,0.064384,0.090913,0.633866,0.027904,0.042886,0.121738,0.071616,0.043582,0.635189,0.062272,0.044053,-1.000000,-1.000000,-1.000000,
0.048984,0.838635,0.015685,0.615273,0.049728,0.042683,0.121873,0.093760,0.044500,0.266735,0.064768,0.091798,0.635094,0.028160,0.042323,0.122519,0.070688,0.043743,0.634231,0.063104,0.043358,-1.000000,-1.000000,-1.000000,
0.048966,0.839192,0.015691,0.620469,0.049632,0.042544,0.121660,0.093568,0.044169,0.265688,0.064128,0.089382,0.624788,0.028128,0.044721,0.121930,0.071200,0.043299,0.621763,0.062976,0.043945,-1.000000,-1.000000,-1.000000,
0.048981,0.841009,0.015584,0.626907,0.049536,0.042815,0.122555,0.093568,0.043363,0.275160,0.217504,0.090193,0.628900,0.027712,0.043113,0.122513,0.070976,0.043294,0.616596,0.062496,0.044430,-1.000000,-1.000000,-1.000000,
0.049074,0.838853,0.015778,0.621636,0.050112,0.042542,0.122393,0.093440,0.044403,0.265385,0.064896,0.088645,0.630759,0.027360,0.042976,0.121556,0.070368,0.043653,0.628165,0.062528,0.043235,-1.000000,-1.000000,-1.000000,
0.048891,0.839536,0.015677,0.632005,0.048032,0.042596,0.122045,0.093664,0.044349,0.224193,0.069216,0.077854,0.639790,0.028576,0.042410,0.121454,0.070976,0.043854,0.633354,0.062528,0.043500,-1.000000,-1.000000,-1.000000,
0.048937,0.839084,0.015458,0.636802,0.048960,0.042914,0.122876,0.093184,0.043889,0.224137,0.069472,0.075664,0.625705,0.028320,0.042723,0.121900,0.069792,0.043642,0.637882,0.062944,0.044063,-1.000000,-1.000000,-1.000000,
0.048988,0.960212,0.013875,0.623895,0.049728,0.043412,0.122205,0.092864,0.044305,0.222348,0.068448,0.077291,0.638166,0.027168,0.043075,0.124128,0.070336,0.043290,0.635169,0.062880,0.043309,-1.000000,-1.000000,-1.000000,
0.049021,0.995429,0.015950,0.622338,0.050304,0.042796,0.121415,0.093856,0.043527,0.223565,0.068704,0.076437,0.630796,0.028832,0.042532,0.121815,0.071008,0.043177,0.604886,0.062240,0.043984,-1.000000,-1.000000,-1.000000,
0.048946,0.839332,0.015754,0.610297,0.049600,0.043397,0.122927,0.093184,0.044299,0.223037,0.069088,0.077996,0.637239,0.029088,0.042491,0.122747,0.071008,0.043880,0.636483,0.062624,0.043969,-1.000000,-1.000000,-1.000000,
0.048944,0.838829,0.015413,0.637496,0.049152,0.042842,0.121186,0.093248,0.044187,0.221543,0.069344,0.075997,0.616203,0.026880,0.051694,0.121972,0.070656,0.042782,0.626484,0.062656,0.043696,-1.000000,-1.000000,-1.000000,
0.048934,0.862134,0.015492,0.626715,0.049536,0.042679,0.122024,0.093216,0.043620,0.225952,0.068896,0.077373,0.628954,0.028736,0.042588,0.121846,0.071520,0.044617,0.627489,0.066080,0.052799,-1.000000,-1.000000,-1.000000,
0.048976,0.840339,0.015635,0.626272,0.049344,0.042898,0.122834,0.093120,0.044257,0.194093,0.066688,0.065069,0.638656,0.029184,0.045881,0.122820,0.071072,0.043330,0.607919,0.062304,0.044111,-1.000000,-1.000000,-1.000000,
0.048953,0.839490,0.015585,0.614568,0.049376,0.042459,0.122347,0.093536,0.043571,0.178012,0.067616,0.061752,0.651616,0.027232,0.043484,0.121738,0.072416,0.043945,0.605653,0.062976,0.043596,-1.000000,-1.000000,-1.000000,
0.048932,0.839648,0.015569,0.637087,0.049344,0.042475,0.121373,0.093312,0.043315,0.176397,0.065824,0.060355,0.619837,0.028064,0.043688,0.122064,0.071104,0.042715,0.627608,0.062848,0.044168,-1.000000,-1.000000,-1.000000,
0.048794,0.842300,0.015567,0.632938,0.048256,0.042685,0.121659,0.094048,0.043507,0.176270,0.066912,0.061060,0.629137,0.028672,0.043110,0.121908,0.070560,0.044020,0.626164,0.062752,0.043706,-1.000000,-1.000000,-1.000000,
0.049007,0.841037,0.015713,0.635782,0.050208,0.042590,0.123065,0.093920,0.044220,0.176763,0.065984,0.061137,0.639749,0.027840,0.043396,0.121855,0.071840,0.043503,0.625071,0.062240,0.044000,-1.000000,-1.000000,-1.000000,
0.049014,0.839798,0.015673,0.616823,0.050528,0.042769,0.122334,0.093792,0.043780,0.177116,0.066080,0.061506,0.639476,0.028896,0.043516,0.121895,0.071680,0.043326,0.625479,0.062880,0.043544,-1.000000,-1.000000,-1.000000,
0.048882,0.840790,0.015794,0.636187,0.049984,0.042799,0.123016,0.092992,0.043726,0.177635,0.065056,0.060956,0.639122,0.027584,0.043738,0.122044,0.071104,0.042975,0.634628,0.062336,0.043968,-1.000000,-1.000000,-1.000000,
0.049066,0.841950,0.015560,0.621195,0.049568,0.042757,0.122200,0.092928,0.044543,0.177148,0.065888,0.061139,0.619379,0.027456,0.043904,0.121924,0.071808,0.043983,0.624039,0.062624,0.044121,-1.000000,-1.000000,-1.000000,
0.049085,0.841543,0.015631,0.625207,0.048832,0.042264,0.121786,0.093152,0.043948,0.175645,0.065888,0.060628,0.617730,0.027008,0.042882,0.122390,0.071200,0.043193,0.624682,0.062496,0.043932,-1.000000,-1.000000,-1.000000,
0.049025,0.856474,0.015555,0.615587,0.049408,0.042396,0.122460,0.093504,0.044249,0.167981,0.063680,0.050311,0.631478,0.028800,0.043312,0.122021,0.071808,0.043951,0.616191,0.062848,0.043354,-1.000000,-1.000000,-1.000000,
0.048863,0.838910,0.015642,0.636319,0.048608,0.042784,0.122625,0.093280,0.043268,0.148775,0.064384,0.050877,0.635610,0.027232,0.042344,0.122762,0.070816,0.043564,0.635463,0.062720,0.044384,-1.000000,-1.000000,-1.000000,
0.049141,0.839501,0.015563,0.638718,0.049568,0.043087,0.121816,0.093472,0.043910,0.149264,0.064640,0.050228,0.635873,0.028192,0.054574,0.120921,0.071840,0.043270,0.619171,0.062720,0.044016,-1.000000,-1.000000,-1.000000,
0.048905,0.839072,0.015825,0.611691,0.049824,0.042749,0.122580,0.093248,0.043865,0.148239,0.062944,0.051078,0.617867,0.027808,0.043137,0.122370,0.070944,0.043135,0.622437,0.062656,0.044934,-1.000000,-1.000000,-1.000000,
0.048992,0.840946,0.015622,0.608992,0.049024,0.043495,0.122446,0.093440,0.043854,0.152141,0.063552,0.071924,0.632554,0.027328,0.042841,0.121785,0.069600,0.043469,0.636944,0.061280,0.043068,-1.000000,-1.000000,-1.000000,
0.049075,0.839761,0.015709,0.642958,0.049568,0.042389,0.121966,0.092672,0.043997,0.173861,0.085632,0.062736,0.631375,0.026688,0.043044,0.122082,0.071840,0.043115,0.627731,0.062784,0.043937,-1.000000,-1.000000,-1.000000,
0.048906,0.840362,0.015593,0.634806,0.049760,0.043145,0.121892,0.093600,0.047481,0.151692,0.063904,0.050057,0.634383,0.028256,0.042972,0.122060,0.071232,0.043393,0.641156,0.062304,0.043892,-1.000000,-1.000000,-1.000000,
0.049003,0.840287,0.015646,0.610249,0.049312,0.042859,0.122024,0.093696,0.043850,0.149101,0.063424,0.050288,0.628698,0.028352,0.042221,0.121858,0.072832,0.043249,0.627879,0.061568,0.044028,-1.000000,-1.000000,-1.000000,
0.049040,0.841417,0.015631,0.616096,0.050176,0.043395,0.122627,0.094240,0.044494,0.147468,0.063392,0.050830,0.651272,0.028256,0.043076,0.121545,0.072352,0.046510,0.626134,0.062720,0.043511,-1.000000,-1.000000,-1.000000,
0.049255,0.838936,0.015528,0.623859,0.048160,0.042699,0.122280,0.093696,0.043716,0.147724,0.064160,0.050116,0.634342,0.027680,0.042598,0.122427,0.071072,0.043097,0.621633,0.063136,0.043670,-1.000000,-1.000000,-1.000000,
0.049485,0.838932,0.015660,0.640162,0.049056,0.043094,0.122045,0.093088,0.044062,0.147317,0.063904,0.050106,0.634371,0.027840,0.043126,0.122573,0.071712,0.043680,0.629406,0.062656,0.043572,-1.000000,-1.000000,-1.000000,
0.048875,0.844784,0.015806,0.615803,0.049632,0.042089,0.122506,0.093216,0.044229,0.148500,0.070944,0.063034,0.634056,0.026688,0.043176,0.121927,0.070944,0.043210,0.627525,0.063232,0.044208,-1.000000,-1.000000,-1.000000,
0.049062,0.839016,0.015729,0.611302,0.049600,0.043372,0.123204,0.093248,0.044001,0.127221,0.070176,0.043679,0.637100,0.027104,0.043197,0.122764,0.072640,0.043509,0.632595,0.062784,0.043961,-1.000000,-1.000000,-1.000000,
