MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
1.256616,50.942059,0.286552,1.648907,0.003861,6.413539,1.574565,0.003115,3.614664,9.883488,0.007779,1.104642,9.863721,0.005722,0.887140,
1.289168,47.421570,0.265767,1.595104,0.003412,5.570850,1.665948,0.005864,3.074557,9.825839,0.007401,1.133423,9.967604,0.005540,0.945791,
1.351377,47.279400,0.256178,1.609730,0.004250,6.716361,1.591568,0.006253,3.074410,9.813774,0.009075,1.104227,10.001312,0.010209,0.889333,
1.315226,47.408932,0.242202,1.609338,0.007616,5.575252,1.600208,0.004389,3.430015,9.871290,0.006509,1.103367,9.937187,0.008834,0.892451,
1.247018,48.765587,0.253079,1.609641,0.006125,6.731009,1.650701,0.006281,3.077244,9.836785,0.005841,1.099374,9.925208,0.007726,0.880672,
1.234999,47.639057,0.245343,1.607947,0.003155,5.591359,1.570448,0.003370,3.081674,9.812542,0.010358,1.147137,9.943366,0.007423,0.886068,
1.247859,48.384369,0.250585,1.615836,0.005350,6.043604,1.565985,0.003766,3.082507,9.866413,0.004212,1.184007,9.939460,0.004384,0.882845,
1.227314,46.554825,0.242181,1.630478,0.003408,5.584769,1.591903,0.003591,3.611950,9.886973,0.010441,1.097806,9.874930,0.004653,0.895822,
1.361665,50.506622,0.300683,1.591477,0.002740,5.594144,1.568277,0.004218,3.078225,9.933243,0.007185,1.142733,9.919779,0.006165,0.892769,
1.261647,46.525421,0.251313,1.731316,0.006119,6.967148,1.690462,0.006724,3.065407,9.950038,0.005662,1.160493,9.897296,0.004306,0.898063,
1.422608,47.379967,0.247009,1.591768,0.004128,5.576819,1.568403,0.008504,3.470794,10.437413,0.019631,1.169035,9.936156,0.006227,0.979159,
1.291096,46.118790,0.223886,1.666004,0.004797,6.458548,1.700314,0.006235,3.470775,10.177464,0.010960,1.115416,9.911476,0.009526,0.892032,
1.288444,47.552425,0.251992,1.600582,0.004492,5.583420,1.596679,0.002789,3.087162,9.949797,0.007303,1.092977,9.969234,0.005091,0.877192,
1.307684,46.719467,0.249787,1.596924,0.005288,6.700117,1.590572,0.003281,3.061071,9.880613,0.004691,1.136264,9.884851,0.006737,0.884933,
1.274368,49.100491,0.255757,1.590574,0.004096,5.574195,1.724826,0.003015,3.347777,9.851681,0.018933,1.114280,9.858029,0.004488,0.896286,
1.251780,50.825275,0.252767,1.669419,0.005938,6.734353,1.582639,0.005277,3.066629,9.923759,0.006819,1.313268,9.867311,0.005060,0.879874,
1.312180,48.051163,0.259609,1.648323,0.010612,5.567410,1.609343,0.005581,3.061977,9.817779,0.006913,1.093570,9.959375,0.005618,0.889296,
1.257774,45.652740,0.220523,1.633278,0.003568,6.704395,1.583110,0.003800,3.438132,9.910535,0.009643,1.103478,9.852965,0.004909,0.897845,
1.282872,46.441238,0.220086,1.583311,0.003485,5.585258,1.572232,0.004277,3.078339,10.017215,0.007506,1.154651,9.871526,0.006532,0.893970,
1.273129,45.692371,0.227650,1.587083,0.005519,6.042095,1.573018,0.004781,3.062065,9.812507,0.006146,1.111446,9.884411,0.007909,0.886846,
1.270885,45.012985,0.195262,1.588835,0.005566,5.584473,1.571931,0.003045,3.068480,9.843461,0.008931,1.098760,9.930175,0.005795,0.899169,
1.215903,46.132923,0.220318,1.595552,0.004688,5.581010,1.620232,0.002577,3.357833,9.892413,0.008025,1.143701,9.909254,0.008512,0.884580,
1.260970,44.549938,0.177716,1.634256,0.002463,6.896782,1.598629,0.004991,3.082611,9.838072,0.006401,1.106029,9.909389,0.005912,0.889064,
1.229012,45.691895,0.214628,1.624597,0.007136,5.595925,1.575798,0.005768,3.080528,9.829485,0.007681,1.149025,9.891756,0.007905,0.890142,
1.287973,46.936115,0.227855,1.619494,0.006975,4.129000,1.553774,0.006622,3.523177,9.940784,0.005249,1.144659,9.864676,0.005250,0.886448,
1.293243,46.929771,0.244436,1.618508,0.007953,3.602755,1.608398,0.005012,3.069579,9.868938,0.005610,1.127388,9.917007,0.004060,0.888617,
1.303700,45.781929,0.230989,1.596302,0.002895,3.609477,1.581736,0.005651,3.080820,9.888484,0.019216,1.146635,9.908001,0.007060,0.883577,
1.254311,48.886715,0.245133,1.596202,0.004017,4.083206,1.560536,0.006959,3.092841,9.799917,0.006836,1.146129,9.857748,0.006338,0.890193,
1.260591,45.892097,0.224976,1.588483,0.006507,3.463959,1.682301,0.004133,3.351910,9.830395,0.004310,1.136279,9.944435,0.004774,0.895026,
1.258146,47.005749,0.229406,1.585307,0.002575,3.478837,1.582187,0.003798,3.070336,9.807111,0.005882,1.087758,9.964091,0.009432,0.891513,
1.289970,44.663151,0.193960,1.571058,0.005987,3.847861,1.556891,0.004356,3.077536,9.812711,0.007324,1.138277,9.921223,0.005983,0.915691,
1.226849,45.813663,0.220036,1.587901,0.009958,3.424260,1.596993,0.002533,3.489323,9.818401,0.006896,1.110595,9.908861,0.007428,0.886405,
1.264729,44.947617,0.178640,1.586594,0.003571,3.400697,1.681035,0.006841,3.080952,9.815137,0.004804,1.102535,9.931584,0.003887,0.886332,
1.229253,45.883965,0.225488,1.594092,0.002582,3.779478,1.589044,0.006165,3.068952,9.904952,0.005812,1.132119,9.887708,0.005972,0.894337,
1.284387,44.552017,0.174183,1.577613,0.007167,3.412418,1.581256,0.004879,3.078194,9.891111,0.003733,1.101935,9.900626,0.006018,0.891045,
1.201568,47.508816,0.247987,1.574846,0.002367,3.379092,1.724606,0.004721,3.357075,9.845041,0.007665,1.153814,9.921128,0.005352,0.889470,
1.295690,46.786423,0.231356,1.577284,0.002446,3.400146,1.594163,0.005631,3.067380,9.794646,0.003497,1.111495,9.899106,0.007116,0.888169,
1.312476,46.935482,0.252775,1.692295,0.006219,3.514616,1.564893,0.003213,3.065670,9.829349,0.005343,1.137991,9.850964,0.006621,0.878274,
1.273941,46.433418,0.236942,1.560161,0.002832,3.375701,1.573733,0.004425,3.409961,9.848435,0.005274,1.139529,9.881278,0.003914,0.946657,
1.438488,47.257408,0.275681,1.564678,0.003765,3.356685,1.574732,0.007207,3.067108,9.820585,0.005781,1.152495,10.012134,0.011401,0.887584,
1.370351,45.113510,0.193646,1.616354,0.005710,4.083715,1.569311,0.003243,3.072789,9.790516,0.004341,1.140084,9.895582,0.009455,0.893147,
1.240615,46.514038,0.234949,1.591971,0.010924,3.333145,1.573669,0.003367,3.090897,9.819570,0.006745,1.100032,9.874862,0.006375,0.879484,
1.287255,45.666000,0.221987,1.599056,0.005991,3.341178,1.728595,0.004395,3.070731,9.852060,0.007781,1.152405,9.884744,0.006217,0.883247,
1.254364,47.164097,0.236877,1.605273,0.003410,3.728503,1.581829,0.003527,3.075265,9.833879,0.004188,1.096310,9.892271,0.005961,0.891495,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
1.096426,47.210052,0.232518,2.063059,0.018651,5.986261,1.576265,0.018317,3.090013,9.933921,0.008865,1.137021,9.977359,0.009932,0.896942,
1.343610,47.856850,0.256812,1.813040,0.009881,5.605563,1.579058,0.006545,3.092403,9.954545,0.009684,1.146207,9.968412,0.006661,0.891579,
1.299683,44.428413,0.173767,1.895702,0.007258,5.618292,1.568261,0.005632,3.081273,9.891705,0.007782,1.112932,10.148331,0.012194,0.903749,
1.217963,45.665691,0.183778,1.816324,0.012317,5.578754,1.572842,0.004991,3.090262,9.885416,0.012463,1.109672,9.973740,0.008695,0.893224,
1.290236,44.562691,0.181881,1.902637,0.007211,5.578917,1.588466,0.004515,3.094909,9.849256,0.004717,1.112701,9.994494,0.011308,0.882764,
1.209855,45.706699,0.191741,1.809476,0.006947,5.578908,1.596230,0.005380,3.122950,9.889665,0.008115,1.210540,9.938340,0.006040,0.896541,
1.273834,44.455177,0.173851,1.737622,0.007418,5.551189,1.562794,0.005344,3.095978,10.300549,0.011226,1.100071,10.025296,0.007344,0.889720,
1.200886,45.706097,0.184734,1.736742,0.005672,5.560139,1.568193,0.007302,3.083590,9.912962,0.009548,1.137724,9.956054,0.005983,0.886116,
1.291078,44.438656,0.171746,1.740553,0.005408,5.566525,1.564873,0.005866,3.075662,10.033612,0.008901,1.156258,9.946145,0.008667,0.882690,
1.210079,45.717102,0.208309,1.663041,0.004518,5.583651,1.606182,0.005637,3.074055,10.003314,0.009270,1.138685,10.035266,0.008991,0.922967,
1.275419,44.423912,0.165494,1.639605,0.005305,5.586492,1.564876,0.006011,3.081610,9.918785,0.009478,1.142008,9.959032,0.006292,0.889403,
1.216128,47.781631,0.240020,1.619419,0.004796,5.593803,1.563264,0.006621,3.540058,9.906544,0.008297,1.186681,10.027347,0.014454,0.889596,
1.269975,44.506931,0.177773,1.806244,0.010089,6.735591,1.775484,0.012919,3.391414,9.880671,0.011789,1.137276,9.982506,0.006263,0.888268,
1.213577,45.715923,0.222266,1.699775,0.011155,5.564224,1.625953,0.008464,3.059539,9.903069,0.006964,1.132787,10.011477,0.008139,0.877717,
1.271719,44.824352,0.179449,1.707805,0.006125,5.568907,1.634780,0.007000,3.067740,9.873129,0.007510,1.124664,9.903875,0.008071,0.886040,
1.237983,46.381035,0.227309,1.679113,0.004443,5.622813,1.607693,0.004367,3.082249,9.845719,0.006861,1.140391,9.948255,0.009403,0.898533,
1.267562,44.457138,0.172398,1.657848,0.006195,5.587166,1.592221,0.004656,3.070233,9.834191,0.005115,1.149591,9.950478,0.008664,0.895312,
1.230161,44.518967,0.183540,1.728870,0.008519,5.583822,1.582435,0.005443,3.071158,9.940491,0.012928,1.143172,9.907402,0.007702,0.889725,
1.213809,45.671715,0.201575,1.627051,0.006858,5.574974,1.569631,0.007868,3.084529,9.946315,0.010976,1.096407,9.939206,0.008082,0.889303,
1.289643,44.377563,0.175951,1.650336,0.006412,5.582588,1.630058,0.006238,3.085226,9.873035,0.007609,1.095223,9.991364,0.007870,0.881913,
1.206316,45.723988,0.201669,1.626023,0.005387,5.586584,1.607794,0.010216,3.098413,9.912379,0.009300,1.116158,10.038445,0.012985,0.881908,
1.283288,44.329571,0.174733,1.622402,0.005079,5.582393,1.608119,0.007848,3.080237,9.890657,0.005645,1.105887,10.050641,0.008052,0.893776,
1.210764,45.680332,0.220039,1.620354,0.004975,5.576298,1.618830,0.008096,3.075491,9.826533,0.006181,1.160079,10.000926,0.007800,0.886704,
1.286357,44.326195,0.172921,1.630065,0.004721,5.597503,15.675744,0.005771,3.111251,9.870119,0.007568,1.088588,9.924761,0.007008,0.891710,
1.211075,46.173508,0.236073,1.613839,0.005746,5.604129,1.651803,0.010225,3.075452,9.855187,0.005625,1.099156,9.948901,0.009289,0.892459,
1.279988,44.406139,0.171994,1.827330,0.014383,6.877527,1.686418,0.007505,3.097020,9.936059,0.015311,1.172406,9.916446,0.005472,0.885046,
1.222441,45.824860,0.225402,1.688138,0.007977,5.418608,1.679049,0.008680,3.072860,9.950173,0.009390,1.140282,9.901007,0.006470,0.884162,
1.255811,44.265118,0.174196,1.676742,0.007314,3.908667,1.597668,0.006394,3.083860,9.974198,0.006445,1.120026,9.940056,0.004735,0.895007,
1.225610,45.773014,0.220984,1.668100,0.007435,3.588308,1.585547,0.006151,3.575980,9.824229,0.007785,1.137627,9.927002,0.007969,0.896082,
1.259158,44.403248,0.183593,1.634998,0.006938,3.603049,1.893785,0.016023,3.061283,9.830591,0.007046,1.130992,10.050908,0.011031,0.881640,
1.214012,44.373943,0.172343,1.590552,0.004579,3.599487,1.630855,0.008476,3.073809,9.893426,0.009767,1.132282,10.046404,0.005866,0.902925,
1.205421,46.219997,0.216693,1.785629,0.007263,3.472560,1.661199,0.008162,3.071563,9.849075,0.008630,1.088704,10.014310,0.007344,0.888038,
1.274951,44.586021,0.177054,1.603490,0.005479,3.452983,1.614460,0.006168,3.118632,9.859325,0.007460,1.137026,9.972105,0.007543,0.886776,
1.221144,47.956734,0.226815,1.605057,0.007467,3.491588,1.571144,0.006204,3.096697,9.837868,0.007592,1.094830,9.960786,0.005498,0.888615,
1.319322,44.559605,0.172752,1.583324,0.005145,3.392819,1.583932,0.004695,3.081088,10.210856,0.010027,1.181154,9.901996,0.006835,0.882216,
1.238985,45.970608,0.199950,1.597081,0.005519,3.379017,1.572719,0.005327,3.097915,9.865751,0.008454,1.132663,9.926679,0.007257,0.885138,
1.274887,44.595291,0.170805,1.587645,0.005776,3.401959,1.590889,0.004608,3.090608,9.891040,0.007297,1.091747,9.913969,0.005752,0.889070,
1.217880,46.064438,0.228476,1.586249,0.004177,3.386310,1.763814,0.007824,3.080967,9.910669,0.006654,1.095170,9.915995,0.005465,0.887583,
1.339720,44.548889,0.171779,1.601339,0.006402,3.345590,1.672674,0.012140,3.067730,10.034469,0.013081,1.097564,10.023127,0.010948,0.887889,
1.236144,46.789814,0.230176,1.615759,0.004772,3.345859,1.675075,0.006928,3.076764,9.865115,0.007149,1.101841,9.995000,0.005909,0.899123,
1.260612,44.883888,0.174767,1.600270,0.006373,3.342933,1.632919,0.006311,3.083098,9.868270,0.006422,1.099122,9.953024,0.010690,0.888418,
1.219227,46.645061,0.216511,1.589055,0.006741,3.340020,1.614741,0.005667,3.088002,9.817176,0.008451,1.139478,9.927771,0.008797,0.884216,
1.257694,45.702030,0.197082,1.710510,0.007135,3.992022,1.589301,0.005468,3.088476,9.858141,0.006083,1.136002,9.940801,0.007842,0.877936,
1.264719,46.767265,0.244208,1.652944,0.009691,3.335629,1.587354,0.005157,3.086373,9.954116,0.011153,1.109280,9.907735,0.007707,0.884216,
1.288365,45.868275,0.196428,1.652211,0.006647,3.334974,1.588784,0.006199,3.085830,9.855877,0.006762,1.111524,9.982184,0.006886,0.884297,
1.255310,47.703060,0.270213,1.630197,0.005726,3.338243,1.587875,0.005028,3.072930,9.867290,0.009559,1.138040,9.928686,0.008136,0.885768,
1.311965,52.926640,0.256226,1.618222,0.005991,3.344522,1.576534,0.008030,3.082186,9.819520,0.009292,1.096629,9.918805,0.004885,0.882535,
1.328161,47.270859,0.254415,1.576921,0.004902,3.351340,1.614486,0.007165,3.099259,9.824083,0.005883,1.098407,9.994236,0.013349,0.887206,
1.276501,48.244709,0.236361,1.572449,0.004482,3.352450,1.607827,0.004332,3.577541,9.818602,0.007890,1.095693,9.993273,0.005616,0.899973,
1.283441,47.312435,0.231799,1.584648,0.005159,3.355246,1.696006,0.013886,3.061178,9.849168,0.004854,1.138766,9.957250,0.007924,0.887509,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,6.724381,0.017447,26.371473,6.467608,0.007538,24.291212,39.035854,0.011541,6.230768,39.805954,0.011049,5.758982,
-1.000000,-1.000000,-1.000000,6.146989,0.007686,27.473457,6.133128,0.005580,24.454351,38.778282,0.005113,6.469746,39.074432,0.006786,5.750148,
-1.000000,-1.000000,-1.000000,6.164354,0.007709,26.032772,6.174503,0.006898,22.796936,38.788708,0.009541,6.079561,39.050968,0.005811,5.938578,
-1.000000,-1.000000,-1.000000,6.108806,0.009579,26.030148,6.109731,0.006626,22.382294,38.585697,0.006579,6.133978,39.050900,0.007318,5.766824,
-1.000000,-1.000000,-1.000000,6.127537,0.008632,26.819933,6.151537,0.005165,23.806383,38.785210,0.008860,6.121211,38.991371,0.004720,5.747601,
-1.000000,-1.000000,-1.000000,6.224757,0.011908,25.582712,6.442467,0.006322,22.942102,38.658207,0.004951,6.134938,39.045841,0.008137,5.932706,
-1.000000,-1.000000,-1.000000,6.168575,0.006970,24.632540,6.154331,0.006581,23.598597,38.597431,0.008296,6.128116,38.977856,0.006248,5.914075,
-1.000000,-1.000000,-1.000000,6.185509,0.005161,27.690577,6.118899,0.005330,22.532707,38.680405,0.006286,6.131064,39.174248,0.007919,5.909764,
-1.000000,-1.000000,-1.000000,6.138030,0.006795,25.017572,6.087582,0.005866,24.534054,38.664818,0.007169,6.126569,39.113846,0.005457,5.891402,
-1.000000,-1.000000,-1.000000,6.124742,0.005545,25.298201,6.143791,0.005609,22.635763,38.634338,0.011062,6.130036,39.557549,0.007895,6.575880,
-1.000000,-1.000000,-1.000000,6.112989,0.007857,26.552536,6.124157,0.007554,23.025705,38.994225,0.006719,6.138844,39.186398,0.007446,6.118859,
-1.000000,-1.000000,-1.000000,6.159355,0.010535,25.379213,6.105891,0.005498,23.933422,38.632896,0.004907,6.138582,39.166725,0.005590,6.747083,
-1.000000,-1.000000,-1.000000,6.141546,0.008382,25.411875,6.168302,0.009382,22.772297,38.779408,0.006724,6.134105,39.240097,0.007313,6.122007,
-1.000000,-1.000000,-1.000000,5.993346,0.006645,26.730688,6.175038,0.004523,22.842148,38.547215,0.007446,6.133633,39.277378,0.005536,6.107821,
-1.000000,-1.000000,-1.000000,6.168840,0.007483,25.671286,6.094514,0.006948,22.378252,38.676476,0.004990,6.123201,39.364498,0.007196,6.254796,
-1.000000,-1.000000,-1.000000,6.137925,0.005944,24.849016,6.114464,0.009214,24.822315,38.707687,0.007853,6.132756,39.278164,0.007087,6.219882,
-1.000000,-1.000000,-1.000000,6.160734,0.004471,26.766596,6.121353,0.006399,22.477400,38.727810,0.005948,6.130727,39.256073,0.008355,6.247793,
-1.000000,-1.000000,-1.000000,6.114350,0.007680,25.649178,6.125257,0.005178,23.740744,38.829651,0.007572,6.139587,39.226337,0.006538,6.251092,
-1.000000,-1.000000,-1.000000,6.145749,0.004847,25.008558,6.079183,0.006285,23.919565,38.658852,0.007463,6.116391,39.344139,0.007254,6.458164,
-1.000000,-1.000000,-1.000000,6.149922,0.004316,25.987104,6.135029,0.008809,23.586985,39.088516,0.007216,6.418824,39.367332,0.007867,6.416826,
-1.000000,-1.000000,-1.000000,6.435379,0.008198,25.152794,6.273488,0.008514,22.465967,38.670631,0.005356,6.142271,39.789600,0.008585,6.864525,
-1.000000,-1.000000,-1.000000,6.130014,0.005634,26.140753,6.095498,0.004389,23.041340,38.737572,0.006419,6.178735,38.985077,0.008786,6.441893,
-1.000000,-1.000000,-1.000000,6.190394,0.006022,25.070374,6.339412,0.005849,22.941315,38.582035,0.008580,6.133441,39.002308,0.005728,7.144370,
-1.000000,-1.000000,-1.000000,6.138107,0.006632,27.518534,6.077030,0.005728,22.516932,38.722694,0.005160,6.140096,38.919697,0.007981,6.647529,
-1.000000,-1.000000,-1.000000,6.182955,0.010658,25.669020,6.259040,0.006567,23.066975,38.607418,0.023787,6.271610,38.981464,0.005844,6.635470,
-1.000000,-1.000000,-1.000000,6.151925,0.005780,24.965626,6.127977,0.008452,23.679409,38.626080,0.007728,6.139545,39.097195,0.007734,6.643364,
-1.000000,-1.000000,-1.000000,6.207921,0.007569,27.862606,6.177837,0.007902,23.567343,41.366184,0.014144,6.141577,39.055763,0.006699,6.626021,
-1.000000,-1.000000,-1.000000,6.171114,0.008993,25.052374,6.163247,0.004230,22.661863,38.690166,0.005398,6.151901,39.088837,0.009258,6.707829,
-1.000000,-1.000000,-1.000000,6.102502,0.007550,25.503397,6.120846,0.004466,24.464521,38.795429,0.008454,6.141932,38.940525,0.005958,6.694962,
-1.000000,-1.000000,-1.000000,6.250098,0.007971,26.946709,6.139058,0.007540,22.946548,38.767784,0.004910,6.140771,39.132008,0.007229,6.752955,
-1.000000,-1.000000,-1.000000,6.181263,0.006031,24.826693,6.130581,0.005852,23.318281,38.694637,0.006898,6.634617,39.108559,0.005432,6.729155,
-1.000000,-1.000000,-1.000000,6.125553,0.004627,26.086615,6.099340,0.004160,22.670080,38.574837,0.009132,6.141746,39.406578,0.007253,7.676983,
-1.000000,-1.000000,-1.000000,6.135100,0.006322,26.414284,6.080320,0.006269,24.255278,38.777126,0.005108,6.128244,38.978004,0.007494,6.718552,
-1.000000,-1.000000,-1.000000,6.156947,0.008177,25.763401,6.116717,0.007297,22.715429,38.737511,0.009723,6.139568,38.934551,0.007052,7.385395,
-1.000000,-1.000000,-1.000000,6.106515,0.005587,25.318075,6.079929,0.005581,22.536364,38.467495,0.004574,6.137383,38.934357,0.008008,6.709113,
-1.000000,-1.000000,-1.000000,6.086348,0.006013,26.206120,6.153038,0.007628,24.379335,38.611774,0.006125,6.129669,39.139149,0.005029,6.681600,
-1.000000,-1.000000,-1.000000,6.140182,0.007410,25.966116,6.104520,0.005436,22.727221,38.504330,0.007596,6.150810,39.115406,0.008589,6.724728,
-1.000000,-1.000000,-1.000000,6.111967,0.006099,24.870466,6.077523,0.007221,23.596830,38.864632,0.007011,6.137552,38.987629,0.007195,6.693866,
-1.000000,-1.000000,-1.000000,6.172037,0.006437,27.030422,6.086084,0.006437,22.660185,38.811317,0.004990,6.119732,39.081608,0.009457,6.716061,
-1.000000,-1.000000,-1.000000,6.174299,0.009746,25.317869,6.290194,0.004752,25.037174,38.629951,0.005248,6.622848,39.241425,0.008294,6.694912,
-1.000000,-1.000000,-1.000000,6.223845,0.011723,25.357874,6.174579,0.006703,22.450811,38.614544,0.008577,6.134351,39.400673,0.009162,6.715308,
-1.000000,-1.000000,-1.000000,6.148016,0.009838,25.469490,6.101502,0.005918,23.489050,38.544144,0.005360,6.195813,39.334404,0.006125,6.703867,
-1.000000,-1.000000,-1.000000,6.794645,0.009164,25.311087,6.099357,0.006389,23.768038,38.752228,0.009777,8.023315,39.600391,0.007218,6.705595,
-1.000000,-1.000000,-1.000000,6.190635,0.005496,26.115669,6.145490,0.007381,23.032902,38.548676,0.004698,8.010622,39.279430,0.005919,6.713987,
-1.000000,-1.000000,-1.000000,6.141210,0.007371,24.881363,6.102198,0.005874,22.694645,38.609634,0.006894,7.894294,39.261974,0.006554,8.002597,
-1.000000,-1.000000,-1.000000,6.180407,0.006146,27.293749,6.093871,0.007016,22.543829,38.525242,0.004925,7.865785,39.338242,0.007760,6.713748,
-1.000000,-1.000000,-1.000000,6.149672,0.006237,25.314594,6.379995,0.009110,23.302322,38.537277,0.007468,8.643809,39.330502,0.006583,6.696008,
-1.000000,-1.000000,-1.000000,6.135221,0.006444,25.003475,6.116747,0.007770,22.425920,38.775368,0.012557,8.232000,39.265617,0.006936,6.711983,
-1.000000,-1.000000,-1.000000,6.144298,0.005445,27.537088,6.164864,0.006717,23.550804,38.743107,0.009205,8.614791,39.231010,0.006543,6.702794,
-1.000000,-1.000000,-1.000000,6.157242,0.007554,24.765612,6.097172,0.005322,24.056105,38.739574,0.011191,8.150398,39.423264,0.007457,6.712440,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,6.498034,0.013771,41.749500,6.420631,0.007030,22.841883,38.712860,0.009283,6.189193,39.703251,0.015775,5.574821,
-1.000000,-1.000000,-1.000000,6.673730,0.006862,43.936642,6.416538,0.008422,24.829157,38.880985,0.007777,6.170292,39.290073,0.010217,5.566728,
-1.000000,-1.000000,-1.000000,6.752619,0.013464,41.765785,6.432065,0.011936,22.406013,38.501194,0.011287,6.176893,39.114170,0.007431,6.136657,
-1.000000,-1.000000,-1.000000,6.692441,0.008346,28.163572,6.371463,0.008348,23.275412,39.007004,0.006313,6.153955,38.974712,0.008913,5.472398,
-1.000000,-1.000000,-1.000000,6.480684,0.010699,25.232262,6.422898,0.007245,23.630756,38.730873,0.008739,6.152404,39.086945,0.007606,5.608508,
-1.000000,-1.000000,-1.000000,6.593658,0.010685,25.659676,6.408232,0.010414,23.524237,38.611149,0.006714,6.153806,39.204769,0.024252,5.747440,
-1.000000,-1.000000,-1.000000,6.393924,0.007845,26.254988,6.349966,0.007942,22.531445,38.775860,0.007653,7.338911,39.133183,0.007485,5.759403,
-1.000000,-1.000000,-1.000000,6.456113,0.009283,25.727905,6.446599,0.006727,22.922688,38.857559,0.012499,6.148921,39.221291,0.011603,5.613604,
-1.000000,-1.000000,-1.000000,6.414992,0.007319,25.436586,6.647783,0.010309,22.820681,38.678543,0.007915,6.165833,39.010979,0.008930,5.602308,
-1.000000,-1.000000,-1.000000,6.520652,0.008083,26.280067,6.680641,0.010163,22.784517,38.599773,0.014507,6.159352,39.751408,0.012369,5.801720,
-1.000000,-1.000000,-1.000000,6.418216,0.009943,25.746653,6.472935,0.009414,22.608194,38.687992,0.006680,6.154665,39.250195,0.012893,5.808298,
-1.000000,-1.000000,-1.000000,6.385043,0.008105,25.298603,7.089657,0.020705,24.261183,38.589867,0.013195,6.165671,39.269108,0.011089,5.746573,
-1.000000,-1.000000,-1.000000,6.381624,0.007824,26.211535,6.437865,0.012204,22.827152,38.480461,0.009623,6.162428,39.050919,0.005958,5.744570,
-1.000000,-1.000000,-1.000000,6.447414,0.007260,25.858143,6.409352,0.008365,22.517054,38.595802,0.012535,6.164522,39.171532,0.009898,7.706281,
-1.000000,-1.000000,-1.000000,6.407157,0.006466,25.234676,6.382700,0.008184,24.603308,38.595039,0.008044,6.201590,38.946758,0.013554,5.907364,
-1.000000,-1.000000,-1.000000,6.398296,0.008206,26.888739,6.437028,0.009137,22.458370,38.918591,0.011914,6.155355,39.113995,0.007280,5.922039,
-1.000000,-1.000000,-1.000000,6.519208,0.011834,25.274261,6.410507,0.006780,23.279181,38.637535,0.007662,6.168299,39.314972,0.012160,5.956972,
-1.000000,-1.000000,-1.000000,6.414984,0.009898,25.344046,6.403835,0.006782,23.260248,38.485291,0.008349,6.672226,39.195992,0.010994,5.929307,
-1.000000,-1.000000,-1.000000,6.434705,0.011518,26.606974,6.393232,0.008172,23.735111,38.541229,0.011611,6.176032,39.044769,0.012075,6.060202,
-1.000000,-1.000000,-1.000000,6.460745,0.007866,25.845581,6.400873,0.006363,22.493994,38.631813,0.007856,6.154658,38.989925,0.008346,6.053903,
-1.000000,-1.000000,-1.000000,6.426231,0.007683,25.074938,6.455556,0.008902,23.572317,38.767612,0.011669,6.158682,38.996998,0.013365,6.066840,
-1.000000,-1.000000,-1.000000,6.409565,0.008967,26.567245,6.811165,0.010043,23.147068,38.574078,0.006238,6.179229,39.086166,0.010089,6.036027,
-1.000000,-1.000000,-1.000000,6.428657,0.009956,25.769489,6.410243,0.005872,22.898621,38.546642,0.012838,6.154020,39.267002,0.012958,6.185895,
-1.000000,-1.000000,-1.000000,6.410175,0.007025,24.861240,6.380627,0.006626,22.368055,38.575783,0.009598,6.165970,39.141308,0.008445,6.161692,
-1.000000,-1.000000,-1.000000,6.424532,0.006160,26.819401,6.392040,0.005865,25.276894,38.504696,0.012545,6.501444,39.307220,0.013001,6.180001,
-1.000000,-1.000000,-1.000000,6.433843,0.009506,25.964001,6.420742,0.009387,22.558331,38.602913,0.008887,6.160007,38.935459,0.007430,6.186756,
-1.000000,-1.000000,-1.000000,6.404663,0.007821,24.843246,6.439770,0.007225,23.277580,39.071655,0.013961,6.175881,38.986229,0.008784,7.820058,
