Performing comparisons between CPU Cuda and Tensor implementation,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Matrixes size,32,32,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,0.004177,0.411205,0.000354,,,,,,,,,,,,,,
MMA Tensor,68.240242,0.015621,0.010845,False,1,0,,,,,,,,,,,
MMA CUDA,0.080122,0.030367,0.008654,True,0,0,,,,,,,,,,,
MMA CUDA Shared,0.071819,0.017295,0.007991,False,0,0,,,,,,,,,,,
MMA CUDA Shared Half,0.081242,0.016787,0.008548,False,0.00005,0.000039,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
0.000356,0.017834,0.000193,0.017954,0.000864,0.005844,0.016229,0.009728,0.006062,0.015452,0.008192,0.005638,0.017422,0.006688,0.005626,-1,-1,-1
0.000276,0.01795,0.000143,0.017724,0.001888,0.005658,0.016851,0.01104,0.005693,0.015279,0.007776,0.005662,0.017917,0.00752,0.005696,-1,-1,-1
0.000356,0.017802,0.000245,0.019067,0.001888,0.005815,0.015912,0.008768,0.005938,0.015695,0.008128,0.00622,0.018224,0.007488,0.005643,-1,-1,-1
0.000289,0.017784,0.000187,0.018235,0.002048,0.005754,0.015417,0.009088,0.005599,0.015174,0.008192,0.005663,0.01756,0.006752,0.005602,-1,-1,-1
0.000291,0.017813,0.000151,0.017894,0.002048,0.005629,0.016236,0.0096,0.005769,0.015163,0.00784,0.006289,0.017568,0.006816,0.005766,-1,-1,-1
0.000344,0.017968,0.000146,0.019564,0.002048,0.005748,0.015824,0.009536,0.006186,0.015568,0.008192,0.00561,0.017808,0.00656,0.005628,-1,-1,-1
0.000345,0.0179,0.000156,0.017659,0.002048,0.005617,0.016001,0.009984,0.00563,0.015565,0.006848,0.005648,0.017317,0.008192,0.00573,-1,-1,-1
0.000271,0.017867,0.000143,0.017835,0.001888,0.00582,0.015683,0.01024,0.005723,0.015716,0.007776,0.005615,0.017973,0.008192,0.005553,-1,-1,-1
0.000334,0.017924,0.000134,0.018921,0.00096,0.005871,0.015852,0.008928,0.005607,0.015557,0.007232,0.006059,0.017236,0.007936,0.005593,-1,-1,-1
0.000364,0.017737,0.000149,0.017521,0.001888,0.005887,0.015997,0.008288,0.005715,0.015752,0.00784,0.005593,0.018253,0.007104,0.005628,-1,-1,-1
0.000298,0.018103,0.000142,0.017624,0.001952,0.005628,0.015834,0.008704,0.005841,0.015333,0.007776,0.006145,0.018919,0.008128,0.006186,-1,-1,-1
0.000273,0.017827,0.000146,0.018332,0.002048,0.0057,0.015293,0.009408,0.005669,0.015487,0.008192,0.005672,0.017584,0.007008,0.005634,-1,-1,-1
0.000353,0.017941,0.000149,0.017772,0.001888,0.005702,0.016333,0.009632,0.00571,0.01529,0.008192,0.006329,0.018645,0.007904,0.005624,-1,-1,-1
0.000293,0.017802,0.000152,0.017526,0.00192,0.005672,0.015928,0.0096,0.006158,0.015546,0.006816,0.005845,0.017628,0.008,0.005863,-1,-1,-1
0.000298,0.017838,0.000149,0.017662,0.002048,0.00579,0.01602,0.008928,0.006225,0.016454,0.007776,0.005735,0.017698,0.008096,0.00623,-1,-1,-1
0.000365,0.017883,0.000164,0.019128,0.001952,0.005619,0.016057,0.0096,0.005709,0.015703,0.007072,0.005668,0.019405,0.008192,0.006145,-1,-1,-1
0.000337,0.017906,0.000235,0.018461,0.00192,0.005767,0.015752,0.009984,0.005734,0.015785,0.008256,0.005637,0.017553,0.008192,0.005566,-1,-1,-1
0.000352,0.017911,0.000156,0.018343,0.002016,0.006146,0.016807,0.00944,0.00569,0.015367,0.007072,0.005652,0.017536,0.008192,0.005866,-1,-1,-1
0.000293,0.017975,0.000133,0.018618,0.002048,0.006218,0.015407,0.008864,0.006382,0.015389,0.007776,0.006251,0.017364,0.00768,0.005635,-1,-1,-1
0.000309,0.017769,0.000147,0.018191,0.002048,0.005653,0.015887,0.00832,0.005678,0.015871,0.008192,0.00559,0.018304,0.008192,0.006196,-1,-1,-1
0.000268,0.017975,0.000158,0.018018,0.002048,0.00563,0.015451,0.009472,0.005708,0.015614,0.006912,0.006249,0.018368,0.00752,0.005617,-1,-1,-1
0.000353,0.017972,0.000174,0.018602,0.002048,0.006095,0.016068,0.009728,0.005951,0.015837,0.007808,0.005663,0.016847,0.00704,0.005567,-1,-1,-1
0.000316,0.017929,0.000159,0.019477,0.002048,0.005725,0.015896,0.010112,0.006228,0.015748,0.007936,0.005809,0.018234,0.006912,0.005728,-1,-1,-1
0.000292,0.017956,0.000139,0.017186,0.002048,0.005707,0.01571,0.01024,0.005658,0.015586,0.008192,0.005613,0.017546,0.008192,0.00561,-1,-1,-1
0.000364,0.017968,0.00015,0.017217,0.002048,0.005754,0.015569,0.009568,0.005761,0.015393,0.007776,0.005609,0.017006,0.00752,0.005565,-1,-1,-1
0.00027,0.017993,0.000159,0.017987,0.002208,0.005823,0.016254,0.009856,0.005955,0.015425,0.007808,0.006152,0.018237,0.008192,0.005612,-1,-1,-1
0.000339,0.017681,0.000169,0.016995,0.002048,0.005713,0.015251,0.009728,0.005765,0.015342,0.008192,0.005605,0.017419,0.008192,0.006139,-1,-1,-1
,,,,,,,,,,,,,,,,,
Multi run computation test (with deallocation), execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
0.027888,0.134027,0.000823,0.625371,0.009472,0.024671,0.58195,0.040224,0.023979,0.579663,0.037472,0.023933,0.659385,0.038784,0.024998,-1,-1,-1
0.010568,0.087963,0.00066,0.277028,0.006144,0.018353,0.235447,0.02256,0.017434,0.233076,0.020544,0.017763,0.294988,0.020832,0.019186,-1,-1,-1
0.015163,0.087687,0.000639,0.238734,0.004864,0.017014,0.211296,0.02048,0.016767,0.209838,0.020096,0.017471,0.242614,0.018528,0.016949,-1,-1,-1
0.009025,0.087085,0.00059,0.226792,0.004512,0.016819,0.205075,0.020512,0.016982,0.220561,0.018912,0.017206,0.226318,0.0184,0.016936,-1,-1,-1
0.003729,0.088338,0.000756,0.221326,0.004416,0.017432,0.20257,0.021216,0.017426,0.208606,0.01824,0.016768,0.511179,0.026624,0.055952,-1,-1,-1
0.003868,0.086811,0.000609,0.218527,0.005248,0.017708,0.211981,0.020928,0.030216,0.203435,0.019584,0.017083,0.295176,0.02016,0.017785,-1,-1,-1
0.003863,0.086036,0.000574,0.219291,0.005888,0.016758,0.05892,0.01024,0.007066,0.204427,0.01856,0.02627,0.250444,0.018432,0.017172,-1,-1,-1
0.004107,0.08711,0.000571,0.217381,0.004608,0.01619,0.058665,0.01024,0.007068,0.204801,0.017824,0.016659,0.2285,0.018432,0.017144,-1,-1,-1
0.003998,0.086361,0.000605,0.251892,0.004928,0.017152,0.059907,0.010464,0.006988,0.203995,0.018432,0.016854,0.247394,0.018464,0.016736,-1,-1,-1
0.003912,0.087353,0.000576,0.221545,0.004736,0.017607,0.058877,0.01024,0.00697,0.204673,0.018496,0.016832,0.22188,0.018432,0.016726,-1,-1,-1
0.003831,0.087156,0.000712,0.683458,0.006208,0.02216,0.059011,0.010336,0.008953,0.203464,0.018432,0.016356,0.219953,0.018272,0.016319,-1,-1,-1
0.004085,0.08704,0.000601,0.28794,0.005888,0.017802,0.0595,0.01024,0.007104,0.202225,0.0184,0.016659,0.064324,0.008256,0.006965,-1,-1,-1
0.003814,0.086362,0.000603,0.250999,0.004352,0.017493,0.059398,0.010304,0.007033,0.201132,0.008192,0.00709,0.062016,0.00928,0.007064,-1,-1,-1
0.003868,0.0865,0.000613,0.228178,0.004544,0.017798,0.05912,0.010144,0.007153,0.059357,0.00896,0.006956,0.061718,0.009536,0.00698,-1,-1,-1
0.003854,0.086922,0.000601,0.224239,0.005728,0.016731,0.05871,0.010208,0.00706,0.05937,0.0096,0.007021,0.065082,0.008192,0.00689,-1,-1,-1
0.003817,0.085794,0.000568,0.219344,0.005216,0.017206,0.060381,0.01024,0.007011,0.059318,0.00848,0.007124,0.062028,0.008256,0.007008,-1,-1,-1
0.003854,0.08697,0.000648,0.239772,0.004608,0.017341,0.058856,0.010272,0.007076,0.058389,0.00864,0.006994,0.061845,0.008384,0.006936,-1,-1,-1
0.003832,0.087277,0.000628,0.222469,0.004512,0.017306,0.06025,0.010496,0.007016,0.058601,0.00848,0.006918,0.062052,0.008192,0.00772,-1,-1,-1
0.003811,0.086108,0.000673,0.218617,0.00416,0.016986,0.059929,0.01024,0.007014,0.058555,0.008256,0.007057,0.062273,0.00944,0.007069,-1,-1,-1
0.003793,0.086452,0.000556,0.220955,0.004512,0.01727,0.059858,0.010336,0.007,0.059233,0.009536,0.00698,0.061985,0.008192,0.006895,-1,-1,-1
0.003884,0.086708,0.000758,0.218462,0.004,0.016805,0.065702,0.010144,0.007085,0.058618,0.009408,0.007112,0.061983,0.008512,0.007101,-1,-1,-1
0.003966,0.085745,0.000671,0.216723,0.004448,0.016939,0.058933,0.01024,0.007164,0.058279,0.008512,0.007083,0.066833,0.009408,0.007014,-1,-1,-1
0.003823,0.086523,0.000768,0.21767,0.004288,0.016848,0.058958,0.01024,0.007157,0.058854,0.008192,0.006921,0.062104,0.008192,0.007676,-1,-1,-1
0.004151,0.085713,0.000596,0.061072,0.002048,0.007069,0.058502,0.01024,0.006915,0.058706,0.008544,0.007113,0.061455,0.008032,0.006899,-1,-1,-1
0.00392,0.100963,0.000631,0.061668,0.002048,0.007514,0.057815,0.01024,0.007094,0.058384,0.008192,0.007497,0.065117,0.008192,0.007267,-1,-1,-1
0.004236,0.086136,0.00063,0.061093,0.001952,0.007051,0.059146,0.01024,0.00695,0.058547,0.008512,0.006971,0.062005,0.008192,0.007127,-1,-1,-1
0.00406,0.087173,0.000575,0.061153,0.00096,0.007108,0.058016,0.01024,0.006991,0.058865,0.0088,0.006832,0.062063,0.008448,0.007112,-1,-1,-1
0.003907,0.087456,0.000613,0.07199,0.002048,0.007154,0.058733,0.01024,0.007094,0.058538,0.008224,0.006967,0.063834,0.008416,0.00702,-1,-1,-1
0.003993,0.088001,0.000601,0.06162,0.003104,0.00708,0.059779,0.010368,0.006956,0.058733,0.008544,0.007091,0.06162,0.008192,0.00701,-1,-1,-1
0.003911,0.086811,0.000584,0.060875,0.002048,0.006978,0.059241,0.01024,0.007093,0.059383,0.008192,0.006915,0.062507,0.008704,0.007228,-1,-1,-1
0.003891,0.086784,0.000637,0.064403,0.002048,0.007571,0.059118,0.0104,0.007075,0.058993,0.008192,0.006899,0.061305,0.008448,0.007001,-1,-1,-1
0.003937,0.087185,0.000625,0.061348,0.001984,0.007237,0.058777,0.010112,0.006964,0.059028,0.008544,0.007136,0.065212,0.00832,0.006996,-1,-1,-1
0.003883,0.087109,0.000786,0.061951,0.002496,0.00702,0.05815,0.010368,0.006992,0.058923,0.008288,0.006956,0.062033,0.008192,0.006998,-1,-1,-1
0.003885,0.087189,0.00063,0.06076,0.001952,0.007106,0.058613,0.010208,0.006983,0.058568,0.008192,0.006989,0.062108,0.008192,0.007069,-1,-1,-1
0.003874,0.087229,0.000717,0.063888,0.001952,0.007142,0.05871,0.011264,0.007018,0.058115,0.009024,0.007014,0.063853,0.00784,0.007065,-1,-1,-1
0.003858,0.086631,0.00055,0.061588,0.002752,0.007887,0.063588,0.010208,0.007035,0.059643,0.00864,0.007018,0.061856,0.008224,0.007008,-1,-1,-1
0.003836,0.086636,0.000542,0.062264,0.002208,0.007082,0.058738,0.010784,0.006864,0.058634,0.008512,0.007816,0.061284,0.008608,0.007009,-1,-1,-1
0.003792,0.087265,0.000618,0.063698,0.002048,0.006937,0.059723,0.010112,0.007142,0.074776,0.01024,0.007984,0.064098,0.008192,0.007074,-1,-1,-1
0.003833,0.086505,0.000572,0.061515,0.002464,0.007025,0.059714,0.01024,0.006958,0.062516,0.0096,0.007141,0.061889,0.008192,0.0069,-1,-1,-1
0.003832,0.086308,0.000602,0.061183,0.001952,0.007064,0.059047,0.00992,0.006974,0.060971,0.009472,0.007706,0.062048,0.008192,0.007404,-1,-1,-1
0.00381,0.085469,0.000564,0.063491,0.002048,0.007024,0.058655,0.01024,0.007161,0.059328,0.008192,0.006927,0.061371,0.008192,0.006983,-1,-1,-1
0.003861,0.086401,0.000636,0.061229,0.001952,0.006996,0.05921,0.01024,0.006899,0.059218,0.009344,0.007081,0.062463,0.008192,0.007089,-1,-1,-1
0.003786,0.087509,0.000571,0.061083,0.002048,0.007112,0.058106,0.01024,0.006947,0.059124,0.008896,0.006965,0.061212,0.009248,0.006982,-1,-1,-1
0.003822,0.08518,0.000909,0.060329,0.001024,0.007204,0.059093,0.010592,0.006978,0.058743,0.008096,0.006867,0.061862,0.00848,0.006964,-1,-1,-1
0.00383,0.08636,0.000659,0.061887,0.002208,0.007095,0.058931,0.010176,0.007013,0.059672,0.008512,0.006932,0.064375,0.008192,0.007313,-1,-1,-1
0.003747,0.088228,0.000148,0.061757,0.00272,0.006913,0.059003,0.01024,0.006958,0.059433,0.009408,0.006861,0.061792,0.008192,0.006959,-1,-1,-1
0.000819,0.018094,0.000152,0.061271,0.003616,0.00693,0.059258,0.009952,0.006851,0.06021,0.009376,0.006923,0.062009,0.008192,0.007488,-1,-1,-1
0.000825,0.018168,0.000167,0.064611,0.001888,0.007547,0.057806,0.010496,0.006999,0.059563,0.00976,0.007063,0.063859,0.00848,0.006989,-1,-1,-1
0.000839,0.018107,0.000213,0.060972,0.002048,0.007041,0.059174,0.010592,0.006919,0.058943,0.008192,0.006901,0.062012,0.008384,0.006966,-1,-1,-1
0.000835,0.01809,0.000136,0.061013,0.002048,0.006973,0.05852,0.010208,0.007434,0.171976,0.01024,0.007896,0.061802,0.008192,0.007114,-1,-1,-1
0.000815,0.017991,0.000135,0.063833,0.002048,0.006972,0.058302,0.009024,0.006997,0.06785,0.009536,0.007176,0.064073,0.007808,0.007068,-1,-1,-1
0.000811,0.018156,0.000146,0.061521,0.00096,0.007193,0.059039,0.010112,0.006874,0.060275,0.008192,0.007815,0.060837,0.008192,0.007174,-1,-1,-1
0.000814,0.018105,0.000137,0.06134,0.002048,0.006961,0.058467,0.01024,0.007007,0.059653,0.00864,0.006969,0.061205,0.008224,0.00689,-1,-1,-1
0.00084,0.018137,0.000147,0.064473,0.00192,0.006899,0.058675,0.01024,0.007121,0.059108,0.008224,0.006994,0.06294,0.008192,0.006889,-1,-1,-1
0.000809,0.018262,0.000152,0.061266,0.002016,0.007161,0.058902,0.010176,0.006891,0.059166,0.008192,0.006995,0.06482,0.008192,0.006973,-1,-1,-1
0.000816,0.018208,0.000213,0.06117,0.002048,0.007067,0.058629,0.009888,0.007256,0.059011,0.010016,0.007618,0.061843,0.008,0.006911,-1,-1,-1
0.000821,0.018216,0.000158,0.061199,0.001952,0.006924,0.058251,0.01024,0.006944,0.058853,0.008512,0.006949,0.061835,0.008736,0.006926,-1,-1,-1
0.000808,0.018103,0.000214,0.063567,0.001888,0.006935,0.059016,0.010272,0.00703,0.058227,0.008192,0.006907,0.064993,0.008512,0.007159,-1,-1,-1
0.000828,0.018387,0.000163,0.06079,0.002048,0.007015,0.059408,0.009888,0.006914,0.058386,0.00944,0.007619,0.062067,0.009408,0.006918,-1,-1,-1
0.000849,0.018259,0.000134,0.060891,0.002048,0.007086,0.058745,0.010272,0.006911,0.058812,0.008544,0.006919,0.061687,0.008,0.006944,-1,-1,-1
0.000835,0.018102,0.000158,0.063804,0.001856,0.006905,0.058774,0.010048,0.006985,0.058959,0.009472,0.007498,0.064083,0.008192,0.006989,-1,-1,-1
0.000815,0.018161,0.000146,0.061545,0.003168,0.007011,0.059391,0.010304,0.007005,0.059484,0.008544,0.007001,0.061906,0.009344,0.006971,-1,-1,-1
0.000831,0.018323,0.00016,0.061402,0.001952,0.007255,0.058639,0.01024,0.007279,0.059335,0.008672,0.006909,0.061472,0.009248,0.006865,-1,-1,-1
0.000827,0.018205,0.000149,0.063697,0.001888,0.007027,0.058518,0.009056,0.007055,0.058951,0.008192,0.007559,0.064241,0.008192,0.007166,-1,-1,-1
0.000829,0.017962,0.000144,0.060953,0.002048,0.00696,0.058884,0.010272,0.0071,0.058453,0.008544,0.006964,0.061289,0.00832,0.007044,-1,-1,-1
0.000843,0.017964,0.000146,0.061614,0.00192,0.006947,0.058858,0.01008,0.006898,0.058591,0.009472,0.006999,0.062463,0.008192,0.007294,-1,-1,-1
0.000843,0.018057,0.000155,0.061231,0.001952,0.006988,0.058055,0.01024,0.007008,0.058936,0.008192,0.006999,0.060655,0.008256,0.006945,-1,-1,-1
0.000817,0.018177,0.000144,0.061213,0.001952,0.007173,0.059758,0.01024,0.006912,0.05825,0.009344,0.006939,0.064398,0.008192,0.007021,-1,-1,-1
0.000829,0.018085,0.000143,0.061163,0.002048,0.006979,0.062514,0.010272,0.006957,0.058973,0.01024,0.006925,0.061468,0.008192,0.006944,-1,-1,-1
0.000828,0.018299,0.000133,0.06126,0.00192,0.007031,0.058646,0.01024,0.007654,0.059173,0.009504,0.006987,0.061621,0.008192,0.006909,-1,-1,-1
0.00082,0.018165,0.000164,0.066167,0.002016,0.007579,0.058855,0.010112,0.007062,0.059165,0.008192,0.006928,0.065488,0.008192,0.007038,-1,-1,-1
0.000816,0.018027,0.000149,0.061863,0.00192,0.007052,0.059147,0.010016,0.007431,0.058078,0.008416,0.007156,0.06212,0.0096,0.006922,-1,-1,-1
0.000843,0.018188,0.000162,0.061441,0.001952,0.007136,0.058169,0.01024,0.006896,0.059251,0.009312,0.006984,0.061765,0.008288,0.007,-1,-1,-1
0.00081,0.018053,0.000147,0.065423,0.001888,0.00703,0.058606,0.01024,0.006979,0.058782,0.008192,0.006903,0.065169,0.008192,0.007288,-1,-1,-1
0.000816,0.01799,0.000156,0.061236,0.002048,0.006983,0.058815,0.01024,0.006999,0.059264,0.00896,0.007546,0.062101,0.008224,0.006982,-1,-1,-1
0.000821,0.018142,0.000152,0.060832,0.002048,0.00719,0.058914,0.010272,0.006921,0.059034,0.008192,0.006924,0.062222,0.008288,0.007052,-1,-1,-1
0.000827,0.018209,0.000191,0.064138,0.001856,0.007063,0.058581,0.01024,0.00703,0.058959,0.008256,0.00688,0.061426,0.009728,0.007019,-1,-1,-1
0.00081,0.018078,0.000153,0.060916,0.001984,0.007124,0.059802,0.010112,0.007066,0.058659,0.008192,0.007014,0.06153,0.008192,0.007174,-1,-1,-1
0.000826,0.018309,0.000214,0.061092,0.002048,0.007242,0.058773,0.01024,0.007048,0.065029,0.008192,0.00706,0.061519,0.008448,0.006975,-1,-1,-1
0.000815,0.017877,0.000152,0.06158,0.003296,0.007048,0.059302,0.00992,0.006894,0.059359,0.009376,0.007032,0.062056,0.008192,0.006972,-1,-1,-1
0.000823,0.018211,0.000147,0.063678,0.001888,0.006941,0.058964,0.010272,0.007551,0.058837,0.008192,0.007517,0.064869,0.007936,0.007002,-1,-1,-1
0.000824,0.018339,0.000149,0.061165,0.002048,0.00691,0.058717,0.01024,0.007428,0.05808,0.009312,0.006993,0.061495,0.009376,0.007055,-1,-1,-1
0.000832,0.018143,0.000162,0.061161,0.001952,0.007251,0.058768,0.010048,0.006975,0.058939,0.008384,0.00696,0.062007,0.008672,0.007013,-1,-1,-1
0.000813,0.018064,0.000181,0.063882,0.001888,0.0072,0.058835,0.01024,0.007928,0.058926,0.00816,0.006935,0.064063,0.008192,0.007055,-1,-1,-1
0.00083,0.017992,0.000154,0.061104,0.002048,0.006956,0.059676,0.01024,0.007143,0.058276,0.008704,0.006996,0.061541,0.008256,0.007008,-1,-1,-1
0.000822,0.018164,0.000145,0.061179,0.001984,0.007211,0.058408,0.01024,0.007049,0.059025,0.00864,0.007043,0.061757,0.008864,0.006954,-1,-1,-1
0.000829,0.018142,0.000142,0.063591,0.001888,0.007071,0.07413,0.010976,0.008127,0.05905,0.008672,0.007104,0.068467,0.008192,0.007059,-1,-1,-1
0.000812,0.018292,0.000142,0.061055,0.002048,0.007019,0.062975,0.010368,0.007054,0.058727,0.00704,0.007229,0.061762,0.008768,0.00705,-1,-1,-1
0.000811,0.018125,0.000152,0.061417,0.00192,0.007173,0.060071,0.01024,0.007055,0.059421,0.00864,0.006953,0.06164,0.008224,0.006952,-1,-1,-1
0.000837,0.018162,0.000169,0.061702,0.003552,0.007055,0.05931,0.0088,0.007007,0.058307,0.008192,0.006952,0.062175,0.009568,0.007105,-1,-1,-1
0.00082,0.018404,0.000157,0.060739,0.002048,0.007049,0.059392,0.010112,0.006944,0.058842,0.00848,0.007001,0.064342,0.008128,0.006958,-1,-1,-1
0.000823,0.018086,0.000154,0.061492,0.002048,0.007073,0.058843,0.009056,0.007419,0.059408,0.008608,0.007169,0.061337,0.008224,0.006943,-1,-1,-1
0.000838,0.018095,0.000141,0.060887,0.001952,0.007067,0.059279,0.009984,0.006988,0.05835,0.008192,0.006944,0.061948,0.00864,0.006877,-1,-1,-1
0.000814,0.018089,0.000162,0.064576,0.002048,0.007252,0.05883,0.01024,0.007093,0.05856,0.008192,0.006989,0.064218,0.008192,0.006981,-1,-1,-1
0.00083,0.018126,0.000145,0.060641,0.002048,0.006909,0.059335,0.01024,0.006939,0.059165,0.008192,0.007038,0.062092,0.008544,0.007083,-1,-1,-1
0.000831,0.018129,0.000173,0.060823,0.001952,0.006932,0.058815,0.010208,0.006941,0.059316,0.008256,0.007191,0.061816,0.00832,0.006975,-1,-1,-1
0.000833,0.017919,0.000169,0.064592,0.002016,0.006921,0.058677,0.01024,0.00699,0.058965,0.0096,0.006998,0.070265,0.009312,0.007311,-1,-1,-1
0.000818,0.018128,0.000235,0.061072,0.002016,0.007088,0.059101,0.01024,0.00698,0.058861,0.00928,0.006968,0.062095,0.008384,0.007028,-1,-1,-1
0.000817,0.017918,0.000132,0.060619,0.002048,0.006943,0.058539,0.01024,0.006934,0.058934,0.009184,0.007078,0.06203,0.008288,0.007307,-1,-1,-1
0.000844,0.017989,0.000157,0.064231,0.002048,0.007197,0.059111,0.01008,0.007565,0.05847,0.008288,0.006965,0.061701,0.008352,0.006855,-1,-1,-1
0.000829,0.01794,0.000163,0.060946,0.002048,0.006925,0.060493,0.010304,0.00702,0.058111,0.008832,0.006979,0.061642,0.008384,0.006932,-1,-1,-1
0.000836,0.018091,0.000161,0.06134,0.002208,0.006978,0.059282,0.010208,0.007137,0.05917,0.00944,0.006943,0.061804,0.008192,0.006964,-1,-1,-1
0.000823,0.01804,0.000147,0.060968,0.001952,0.007005,0.058803,0.009952,0.007043,0.058263,0.00864,0.00697,0.060884,0.008032,0.006883,-1,-1,-1
0.000827,0.01816,0.000134,0.064522,0.002048,0.006988,0.059407,0.008704,0.007032,0.058504,0.010016,0.007665,0.065438,0.009536,0.006984,-1,-1,-1
0.000826,0.018083,0.000186,0.060783,0.002048,0.007242,0.058815,0.01136,0.006934,0.059205,0.008192,0.006968,0.061461,0.008288,0.006987,-1,-1,-1
0.000825,0.018042,0.00019,0.07341,0.002048,0.007437,0.059776,0.01024,0.006872,0.058568,0.008192,0.006928,0.062353,0.008576,0.007045,-1,-1,-1
0.000833,0.01809,0.000144,0.064488,0.001888,0.007057,0.057944,0.010656,0.007035,0.058919,0.008352,0.007026,0.063876,0.008,0.0071,-1,-1,-1
0.000811,0.018123,0.000143,0.060895,0.002048,0.007094,0.059522,0.010144,0.006949,0.058212,0.0096,0.007031,0.061737,0.008128,0.006994,-1,-1,-1
0.000822,0.018164,0.000146,0.061281,0.00192,0.00717,0.059887,0.010144,0.006972,0.058687,0.008192,0.007043,0.061695,0.008864,0.006981,-1,-1,-1
0.000807,0.018128,0.000188,0.063986,0.001888,0.006912,0.059267,0.01024,0.007151,0.058698,0.008192,0.006955,0.064036,0.008192,0.006978,-1,-1,-1
0.000847,0.017948,0.000163,0.060977,0.002048,0.00699,0.059119,0.01024,0.007073,0.058515,0.008192,0.006963,0.062255,0.00832,0.007474,-1,-1,-1
0.000835,0.018122,0.000158,0.061093,0.001952,0.007157,0.058509,0.009536,0.007461,0.05852,0.008192,0.007239,0.062082,0.008608,0.007601,-1,-1,-1
0.000819,0.018052,0.000141,0.061242,0.002048,0.007002,0.058442,0.01024,0.007755,0.059392,0.008416,0.006982,0.061623,0.008192,0.007124,-1,-1,-1
0.000803,0.017727,0.000141,0.062352,0.002048,0.007068,0.059162,0.009824,0.006972,0.058717,0.009376,0.007109,0.064363,0.007712,0.007116,-1,-1,-1
0.000824,0.017985,0.000148,0.060782,0.000992,0.007075,0.058277,0.010048,0.007051,0.058687,0.008864,0.00691,0.060786,0.008192,0.006845,-1,-1,-1
0.000815,0.017859,0.000142,0.060694,0.001952,0.007194,0.058853,0.01024,0.006866,0.058846,0.0088,0.006954,0.062163,0.008192,0.006944,-1,-1,-1
0.000834,0.018045,0.000147,0.064491,0.002048,0.006887,0.058421,0.010336,0.007002,0.058522,0.008544,0.011528,0.064638,0.008576,0.007081,-1,-1,-1
0.000824,0.017796,0.000145,0.060964,0.001984,0.006987,0.058865,0.01024,0.00706,0.062673,0.008448,0.007523,0.061666,0.008224,0.006969,-1,-1,-1
0.000804,0.018133,0.000173,0.083637,0.002048,0.00802,0.058867,0.01024,0.007113,0.060257,0.009696,0.006956,0.060831,0.008192,0.007099,-1,-1,-1
0.000834,0.01799,0.000138,0.074717,0.001856,0.007095,0.058437,0.009088,0.006973,0.059723,0.008192,0.007158,0.073661,0.008288,0.006954,-1,-1,-1
0.000815,0.017984,0.000136,0.063728,0.001888,0.007008,0.058579,0.01024,0.007219,0.059019,0.009216,0.006984,0.084432,0.01024,0.008452,-1,-1,-1
0.000818,0.017851,0.00013,0.062153,0.002048,0.00706,0.058501,0.01024,0.006824,0.059199,0.008224,0.007057,0.070603,0.008608,0.007746,-1,-1,-1
0.00081,0.018029,0.000186,0.065953,0.002048,0.006982,0.058376,0.010336,0.007004,0.059478,0.009504,0.006912,0.064627,0.008192,0.00707,-1,-1,-1
0.000801,0.01802,0.000146,0.062006,0.002688,0.007474,0.05894,0.010016,0.006968,0.058775,0.008192,0.006925,0.063511,0.008352,0.007022,-1,-1,-1
0.00081,0.018084,0.000125,0.061122,0.002048,0.007316,0.058849,0.01024,0.007065,0.05891,0.008192,0.007047,0.062163,0.008672,0.006891,-1,-1,-1
0.000798,0.018081,0.000148,0.061499,0.00352,0.006893,0.059082,0.009184,0.007158,0.059351,0.009344,0.006957,0.061764,0.008192,0.007084,-1,-1,-1
0.000813,0.017883,0.000155,0.063914,0.002048,0.007054,0.058433,0.010208,0.007545,0.059849,0.00848,0.006914,0.064376,0.007872,0.006952,-1,-1,-1
0.000804,0.017706,0.00016,0.061577,0.001952,0.00744,0.058514,0.008608,0.007289,0.058931,0.009248,0.007154,0.061907,0.008448,0.0069,-1,-1,-1
