MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
-1.000000,-1.000000,-1.000000,23.853054,205.791260,6.402459,24.028187,126.568993,6.470336,162.591721,73.212669,6.362679,162.667114,58.214111,6.455346,23.840914,143.293030,6.527996,163.854523,119.463455,7.123312,162.809586,56.723713,6.465433,155.153931,0.002400,6.443487,
-1.000000,-1.000000,-1.000000,23.926332,205.405273,6.386165,24.111515,127.915710,6.457898,162.581726,72.983170,6.383663,162.570724,57.093376,6.452152,23.973528,144.610626,6.435222,164.539139,120.428322,6.451663,163.791595,56.634624,6.446648,155.164337,0.002368,6.488189,
-1.000000,-1.000000,-1.000000,23.873493,206.109344,6.370187,24.219742,126.984192,6.475208,162.331879,71.877693,6.562843,162.804504,58.050465,6.425406,23.912291,145.500671,6.438622,164.299622,119.953506,6.531084,163.268204,58.886593,6.430129,155.317383,0.002336,6.486847,
-1.000000,-1.000000,-1.000000,23.712627,206.637634,6.374761,24.277449,127.331711,6.463674,162.425735,73.075935,6.362842,162.992554,57.936703,6.446777,23.844357,144.450119,6.473195,163.304337,121.383453,6.401265,163.046448,61.443745,6.452195,155.342346,0.002368,6.480783,
-1.000000,-1.000000,-1.000000,23.897879,206.121124,6.365542,24.080935,126.889984,6.465395,163.147675,72.202690,6.384763,162.212219,57.973824,6.524740,23.866789,144.688965,6.445650,162.839905,119.944382,7.024645,163.563644,58.152802,6.445238,155.357727,0.002368,6.474847,
-1.000000,-1.000000,-1.000000,23.898022,206.208099,6.363440,24.298132,126.875168,6.423841,163.022064,73.463486,6.411804,162.854385,57.144577,6.492985,23.995216,144.116989,6.457405,162.983597,119.611649,6.421184,163.618317,56.085888,6.399230,155.524490,0.002400,6.492488,
-1.000000,-1.000000,-1.000000,23.832184,205.657471,6.356715,24.043064,126.526588,6.597075,162.289291,73.163811,6.374116,162.501343,58.339039,6.458286,23.916679,145.571716,6.416902,163.381653,119.840286,6.403063,162.295074,56.087521,6.386420,155.153183,0.002368,6.455298,
-1.000000,-1.000000,-1.000000,23.917252,205.954041,6.399660,24.146255,126.886497,6.444344,162.808273,72.132126,6.607626,162.762207,58.205471,6.473565,23.992727,145.926361,6.552342,162.813370,119.390495,6.396861,163.211685,57.735394,6.425944,155.484344,0.002400,6.469050,
-1.000000,-1.000000,-1.000000,23.786083,205.110565,6.379687,24.099710,127.732803,6.474035,162.547272,73.062531,6.398968,162.764160,58.200832,6.409927,23.877205,144.182663,6.425221,163.492905,120.335426,6.441153,163.339050,56.694561,6.438758,156.022583,0.002304,6.512184,
-1.000000,-1.000000,-1.000000,23.947403,206.470459,6.456279,24.021696,126.911011,6.409468,162.733200,73.133057,6.433478,162.901352,57.156063,6.426883,24.148991,143.186691,6.437693,163.409500,119.780769,6.420055,163.399750,55.361794,6.426711,155.571945,0.002400,6.497471,
-1.000000,-1.000000,-1.000000,23.967991,205.974106,6.391572,23.968925,127.967201,6.444002,162.394592,73.193604,6.371114,162.442490,58.169247,6.423727,23.729586,145.713959,6.429730,163.625061,119.870941,6.443852,163.777512,55.362144,6.407601,155.368347,0.002464,6.465120,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
-1.000000,-1.000000,-1.000000,25.147461,284.545288,6.392385,27.811058,206.671875,6.471888,168.291519,117.456451,6.434080,167.444595,90.674301,6.617473,27.694578,231.736862,6.463311,180.409943,172.352615,6.429849,168.193878,65.470627,6.478869,160.451813,0.002752,6.474289,
-1.000000,-1.000000,-1.000000,25.351618,200.825409,6.400789,25.572603,125.985054,6.507906,163.707703,71.846626,6.636777,162.734756,70.873795,6.433138,25.574322,142.380920,6.468941,162.770767,127.502975,6.440126,165.172989,54.231106,6.471365,155.540649,0.002784,6.469974,
-1.000000,-1.000000,-1.000000,25.383251,200.713959,6.356914,25.540627,126.248543,6.442032,163.249832,72.436989,6.378753,162.944962,58.358784,6.416582,25.560080,142.775742,6.439099,162.665848,119.176834,6.467976,163.215790,51.867199,6.406034,155.731750,0.002784,6.449667,
-1.000000,-1.000000,-1.000000,25.412380,200.995010,6.390694,25.422131,126.239296,6.473766,163.944748,71.684097,6.429359,163.003799,56.042946,6.478447,25.346781,142.714020,6.440444,163.285431,119.459328,6.463276,163.429962,51.679775,6.412831,155.657822,0.003264,6.442384,
-1.000000,-1.000000,-1.000000,25.447351,202.662247,6.495736,25.646681,126.205185,6.425520,163.620453,73.064003,6.432707,162.844437,57.645855,6.450020,25.383980,141.474884,6.571586,163.233734,119.550720,6.433220,163.819916,50.382305,6.399122,155.650894,0.002656,6.480110,
-1.000000,-1.000000,-1.000000,25.361336,201.946106,6.578966,25.455664,125.709763,6.545983,163.667923,72.510338,6.376203,162.969742,57.119904,6.449968,25.321171,142.342148,6.415558,163.503403,121.283424,6.428275,163.688812,50.448994,6.413669,158.177032,0.002944,6.442912,
-1.000000,-1.000000,-1.000000,25.448727,201.438492,6.387088,25.445892,125.749344,6.492647,163.333481,73.213219,6.374387,163.083160,56.446465,6.384383,25.543812,142.923264,6.546847,162.705566,121.006752,6.414043,163.057266,51.430466,6.415221,155.435486,0.003136,6.459982,
-1.000000,-1.000000,-1.000000,25.312254,200.703262,6.360992,25.457850,126.961693,6.463360,163.614517,72.179840,6.445688,162.989044,56.934208,6.446372,25.517866,143.940445,6.468122,163.062698,119.603104,6.519231,162.998520,51.823486,6.538293,155.654678,0.002784,6.542631,
-1.000000,-1.000000,-1.000000,25.484293,202.984802,6.406484,25.513357,126.159904,6.414039,163.475433,72.437889,6.374731,163.008194,55.529022,6.438304,25.305859,143.315994,6.429715,163.073502,120.001213,6.447778,163.734467,50.940704,6.586344,155.610977,0.002784,6.525763,
-1.000000,-1.000000,-1.000000,25.486647,202.033310,6.391675,25.500767,125.962845,6.419228,162.969330,72.738976,6.428725,163.353271,55.530849,6.459032,25.345562,143.016708,6.433441,163.058807,119.700989,6.398634,163.466309,49.099937,6.435217,156.522278,0.002784,6.615592,
-1.000000,-1.000000,-1.000000,25.403700,201.812698,6.356950,25.355358,125.820129,6.591149,163.434769,72.209984,6.378163,162.658508,55.314880,6.377494,25.789379,143.036255,6.429423,162.905457,119.535233,6.460526,164.432877,49.098465,6.504481,156.414551,0.002752,6.449545,
-1.000000,-1.000000,-1.000000,25.656031,201.363327,6.568446,25.449539,125.740128,6.457604,163.634491,73.641472,6.359547,162.756699,55.339905,6.473134,25.607735,143.402405,6.395131,163.029312,120.300095,6.387056,163.140564,50.405983,6.432023,155.658081,0.002784,6.639734,
-1.000000,-1.000000,-1.000000,25.415176,201.391647,6.357348,25.454782,127.245407,6.433765,163.436005,71.696930,6.402441,162.746658,56.033279,6.430919,25.284349,143.518845,6.506873,163.649734,119.874115,6.444830,163.042053,50.459328,6.408718,155.744446,0.002784,6.552719,
-1.000000,-1.000000,-1.000000,25.406685,202.528198,6.411801,25.649862,125.571236,6.479561,165.245071,72.313057,6.392777,163.361954,55.348450,6.469313,25.404179,142.356384,6.448674,163.173553,121.201698,6.418992,163.507874,49.106079,6.402333,155.802475,0.002752,6.460148,
-1.000000,-1.000000,-1.000000,25.417982,202.307495,6.502784,25.764704,125.839554,6.431408,163.748947,72.727325,6.380720,163.179962,54.339554,6.468860,25.302217,142.838913,6.433782,163.153091,120.730751,6.448413,163.074646,49.116928,6.434052,155.492249,0.002752,6.482884,
-1.000000,-1.000000,-1.000000,25.240658,201.281113,6.393369,25.515957,126.490494,6.477532,163.659210,72.827744,6.377149,163.042801,56.655682,6.423319,25.479204,143.154755,6.406696,162.909790,119.803391,6.448657,162.750198,49.113377,6.493287,155.745880,0.002784,6.450827,
-1.000000,-1.000000,-1.000000,25.531614,201.538681,6.486232,25.301340,126.018623,6.406391,162.856949,73.698463,6.428790,162.722168,56.459618,6.408970,25.208382,144.452805,6.447999,162.942398,120.814529,6.415162,162.689011,50.336319,6.431844,155.751694,0.003360,6.469739,
-1.000000,-1.000000,-1.000000,25.373684,202.287613,6.387129,25.757023,126.254623,6.410386,163.717026,71.447105,6.726472,162.911194,54.714207,6.421336,25.239805,144.155609,6.442709,163.007416,119.838913,6.414858,163.067383,50.800320,6.416289,156.722580,0.003136,6.484111,
-1.000000,-1.000000,-1.000000,25.400602,202.387390,6.473255,25.388607,125.660034,6.446596,163.659515,72.964897,6.511351,162.761124,55.633438,6.611037,25.640430,143.233124,7.484263,163.768784,119.545502,6.568121,163.208313,49.049377,6.419690,155.610672,0.003232,6.582802,
-1.000000,-1.000000,-1.000000,25.479088,202.428345,6.383821,25.796345,125.927010,6.503728,164.072891,71.562340,6.410377,162.253311,57.378017,6.467530,25.411190,143.179459,6.551168,162.310501,118.946304,6.383366,163.572250,49.058113,6.441842,156.276154,0.002720,6.474284,
-1.000000,-1.000000,-1.000000,25.282623,202.019043,6.339040,25.369959,127.404640,6.493965,163.782089,73.470238,6.384749,162.956879,56.321472,6.471037,25.561941,143.031967,6.436409,162.654221,120.284576,6.430525,163.019699,52.201313,6.435576,155.837265,0.002816,6.415660,
-1.000000,-1.000000,-1.000000,25.453577,201.100037,6.394260,25.443102,125.902527,6.613652,163.847778,72.700478,6.371670,163.072830,55.941761,6.387884,25.380701,143.428894,6.473184,163.122177,119.221153,6.431454,162.744949,52.368065,6.462733,155.891693,0.002784,6.475818,
-1.000000,-1.000000,-1.000000,25.567020,202.334244,6.382192,25.596828,126.141373,6.433731,163.267487,73.163391,6.441745,163.114792,56.055904,6.425238,25.302778,142.996857,6.463477,163.242798,120.042946,6.432745,163.530731,54.484673,6.457044,155.695312,0.002784,6.738056,
-1.000000,-1.000000,-1.000000,25.350542,203.118210,6.374117,25.539343,126.435234,6.550536,163.578827,72.270912,6.375464,162.946075,55.374081,6.412120,25.436298,142.170883,6.418959,162.762512,119.735649,6.436690,163.411560,52.681217,6.607819,155.910141,0.003040,6.448071,
-1.000000,-1.000000,-1.000000,25.307796,202.413956,6.374532,25.390692,126.147491,6.444508,163.464050,72.679550,6.463191,162.776169,55.513088,6.404289,25.559263,141.801147,6.435531,163.396729,120.464668,6.446276,162.708282,51.775871,6.423564,155.788879,0.002784,6.487109,
-1.000000,-1.000000,-1.000000,25.380348,195.369797,6.501053,25.427534,127.148865,6.429490,163.535217,72.962051,6.401057,162.680695,55.344002,6.399906,25.530663,144.130432,6.431305,163.114258,120.168449,6.426730,163.133347,51.175743,6.449293,155.517944,0.002816,6.534374,
-1.000000,-1.000000,-1.000000,25.540897,202.881882,6.347150,25.581249,125.999870,6.431531,163.453964,72.160797,6.411977,162.434738,55.261150,6.433141,25.577177,144.271484,6.511489,163.040695,120.477089,6.440027,163.867035,49.587872,6.428105,155.762207,0.002752,6.502377,
-1.000000,-1.000000,-1.000000,25.413534,202.573883,6.399487,25.583632,125.716835,6.435258,163.484192,73.537987,6.396766,162.478073,56.160866,6.404155,25.245014,143.374939,6.621155,162.996704,120.635262,6.416023,162.924622,49.581440,6.448940,155.528015,0.002752,6.482862,
-1.000000,-1.000000,-1.000000,25.424990,202.697632,6.351828,25.479784,125.975677,6.548990,164.101852,71.344833,6.379037,162.846542,55.963230,6.376826,25.362494,143.858841,6.440994,162.987305,119.627937,6.651993,162.380539,50.879456,6.432507,155.828720,0.002784,6.471093,
-1.000000,-1.000000,-1.000000,25.292767,201.912033,6.345937,25.405581,126.144798,6.440268,163.841736,72.490974,6.370881,162.441971,54.150658,6.576480,25.450438,143.251678,6.438425,162.586411,119.158562,6.431470,164.442551,50.870369,6.439483,155.844666,0.002816,6.473372,
-1.000000,-1.000000,-1.000000,25.461926,203.179810,6.387710,25.409389,127.197891,6.411480,163.577332,72.605278,6.379671,162.778717,56.197952,6.417601,25.309587,144.210876,6.457471,162.956284,119.955200,6.611155,163.585052,49.583649,6.436540,155.913971,0.003168,6.568262,
-1.000000,-1.000000,-1.000000,25.605404,202.765793,6.399382,25.422781,125.965378,6.439588,163.344116,72.902527,6.421106,162.469589,56.710335,6.416908,25.422792,143.725952,6.458212,162.982590,119.593826,6.432492,163.342880,49.583328,6.499900,155.386765,0.002752,6.456275,
-1.000000,-1.000000,-1.000000,25.427336,203.386368,6.353886,25.589436,126.773376,6.451015,163.253448,73.590942,6.397467,163.300903,54.427681,6.438678,25.293247,136.546875,6.464935,162.501862,120.305534,6.422241,163.099274,49.587070,6.795618,155.398270,0.002784,6.438707,
-1.000000,-1.000000,-1.000000,25.711136,203.003006,6.372233,25.482145,127.317085,6.470414,164.256470,71.414627,6.773692,163.038101,55.057758,6.415928,25.784002,144.049988,6.430861,162.724594,119.861023,6.437612,162.832687,50.850334,6.428451,155.505127,0.002784,6.759718,
-1.000000,-1.000000,-1.000000,25.298450,203.206238,6.347569,25.502081,126.669762,6.434191,163.482224,72.031837,6.394678,163.401276,56.781666,6.393675,25.259182,144.488800,6.421977,163.375931,120.379234,6.413358,162.958755,50.618240,6.452738,155.806320,0.003328,6.475213,
-1.000000,-1.000000,-1.000000,25.382301,202.497574,6.379393,25.613033,127.005219,6.448613,163.825729,71.397247,6.403086,163.056503,55.958466,6.459679,25.256744,144.149689,6.404754,163.172470,119.918655,6.442371,164.251465,49.032639,6.411355,155.952545,0.003136,6.473160,
-1.000000,-1.000000,-1.000000,25.436737,202.463425,6.418937,25.409357,126.342049,6.464375,163.802261,72.789474,6.410208,163.578720,55.615906,6.403068,25.278913,143.573090,6.637098,162.993591,121.451294,6.414908,163.052490,50.305218,6.446569,155.481827,0.002784,6.458528,
-1.000000,-1.000000,-1.000000,25.366129,202.736862,6.368924,25.417330,126.103523,6.447409,163.548386,72.658112,6.385240,162.920853,55.958527,6.505289,25.280987,143.265991,6.439905,162.695816,120.282593,6.508229,163.628967,54.282753,6.443359,155.159653,0.002720,6.442944,
-1.000000,-1.000000,-1.000000,25.687654,204.543869,6.393771,25.391338,127.653053,6.450000,163.334183,73.231171,6.366117,164.090881,55.660927,6.437690,25.478306,143.018463,6.434324,162.926514,119.620354,6.541141,163.107651,54.275967,6.424531,155.962967,0.002784,6.511101,
-1.000000,-1.000000,-1.000000,25.474903,202.989502,6.346447,25.477980,125.978592,6.455542,163.437347,72.053726,6.387820,162.463318,55.960064,6.429131,25.287615,144.000961,6.409247,162.267426,119.263840,6.421835,163.247070,54.526562,6.453954,155.512711,0.003136,6.455401,
-1.000000,-1.000000,-1.000000,25.389706,203.388092,6.385313,26.684275,126.334717,6.432887,163.631897,72.197693,6.375999,162.977432,55.612000,6.420004,25.314779,143.547195,6.434319,162.755936,119.610237,6.400025,163.045120,52.628735,6.404741,156.117844,0.002752,6.474795,
-1.000000,-1.000000,-1.000000,25.564802,203.212708,6.338185,25.361717,126.474495,6.534787,163.647049,72.862976,6.381044,162.590836,54.642338,6.439626,25.307205,143.512451,6.473801,163.339523,119.890305,6.440446,162.816452,52.076126,6.440874,155.933777,0.002784,6.475335,
-1.000000,-1.000000,-1.000000,25.334158,202.794846,6.365648,25.363394,126.324829,6.416381,163.494736,72.155518,6.348133,164.369141,56.602303,6.738949,25.471758,142.750305,6.461608,162.625076,120.347969,6.419291,163.160202,50.802654,6.407479,155.428406,0.002784,6.477658,
-1.000000,-1.000000,-1.000000,25.995180,202.882401,6.411294,25.391644,127.479393,6.459968,164.176208,73.362556,6.380615,163.041168,55.347328,6.410998,25.364819,144.130783,6.493719,163.090393,120.337341,6.416586,163.139206,49.981918,6.441428,155.731323,0.002848,6.468651,
-1.000000,-1.000000,-1.000000,25.497709,202.995010,6.375406,25.486612,126.568321,6.420817,163.174316,71.427460,6.348363,163.116074,54.348129,6.412971,25.519583,145.304611,6.475972,163.070129,119.548706,6.422746,163.980148,49.589375,6.435354,155.661011,0.002784,6.517412,
-1.000000,-1.000000,-1.000000,25.339703,203.137146,6.365047,25.770666,126.211327,6.464006,163.326340,72.008705,6.381438,162.976746,55.983105,6.403189,25.321480,144.115616,6.429635,163.223938,120.461761,6.534699,163.149933,50.465023,6.438791,155.425262,0.002784,6.453747,
-1.000000,-1.000000,-1.000000,25.601875,204.216324,6.379833,25.472500,127.359520,6.436490,163.564346,72.667137,6.388211,162.698593,56.928417,6.425209,25.207392,143.612793,6.464519,162.496918,121.049698,6.452385,163.068558,50.865376,6.441398,155.756134,0.002848,6.483801,
-1.000000,-1.000000,-1.000000,25.426748,203.409821,6.346471,25.473860,126.478531,6.441945,162.780930,72.536995,6.405780,163.023132,54.202625,6.396017,25.504414,143.824509,6.438656,162.843246,121.042816,6.418842,163.153244,50.855423,6.459449,155.885803,0.002752,6.460524,
-1.000000,-1.000000,-1.000000,25.279322,203.448639,6.381464,25.561338,126.866913,6.460702,163.282822,73.332863,6.381661,162.707245,55.177536,6.450093,25.313974,144.377411,6.420387,163.244827,119.927200,6.679582,162.862305,49.586784,6.438923,155.254028,0.002784,6.441760,
-1.000000,-1.000000,-1.000000,25.478033,203.457443,6.366541,25.452175,126.417183,6.515827,163.702103,72.277405,6.582409,163.074753,57.161537,6.429023,25.385118,144.021378,6.466016,162.866226,119.948799,6.437904,163.066345,49.586334,6.466161,155.360382,0.002752,6.450545,
-1.000000,-1.000000,-1.000000,25.403330,202.576736,6.438484,25.508900,126.250526,6.449750,163.275375,72.292480,6.371992,163.167358,55.410175,6.462060,25.353258,143.395676,6.561214,163.331329,119.232964,6.413501,163.206894,50.725407,6.595515,155.633865,0.002752,6.473441,
-1.000000,-1.000000,-1.000000,25.550365,203.502335,6.542402,25.484730,127.474686,6.525596,163.374084,71.284386,6.402254,163.207611,55.767166,6.449101,25.372402,142.145401,6.467941,162.899338,120.509186,6.488170,163.313644,50.264576,6.436768,155.655991,0.002784,6.489514,
-1.000000,-1.000000,-1.000000,25.507740,203.793152,6.383934,25.358515,126.340065,6.423412,163.611923,72.947235,6.387072,162.554276,55.925503,6.668068,25.454226,143.774200,6.437900,162.739868,119.396225,6.454299,163.126419,49.399487,6.413603,156.094910,0.002784,6.567636,
-1.000000,-1.000000,-1.000000,25.347191,203.255386,6.404665,25.598415,126.437859,6.448279,163.568787,73.677055,6.466641,162.723923,55.109921,6.459388,25.365032,145.222855,6.440422,162.680725,120.526657,6.434196,163.245468,49.364033,6.540058,155.605759,0.002752,6.455941,
-1.000000,-1.000000,-1.000000,25.681381,204.165176,6.370265,26.500496,127.278175,6.541097,163.835663,73.487617,6.415104,162.885773,55.987617,6.423165,25.273170,144.867523,6.435553,163.096313,119.912956,6.392078,163.275909,53.431519,6.480456,155.181290,0.002752,6.456377,
-1.000000,-1.000000,-1.000000,25.381613,204.452133,6.360130,25.615480,126.337250,6.419118,163.222397,72.201149,6.388778,163.244339,55.779839,6.408650,25.366449,144.742950,6.410243,163.121780,120.355133,6.415600,163.227493,55.528866,6.398301,155.593353,0.002784,6.524265,
-1.000000,-1.000000,-1.000000,26.906967,204.588928,6.399650,25.913820,126.732674,6.443889,164.266464,72.024994,6.378966,163.198486,54.635296,6.434481,25.434629,144.989853,6.445658,162.489594,121.253220,6.522775,162.979279,54.918144,6.447267,155.590439,0.002752,6.485134,
-1.000000,-1.000000,-1.000000,25.653482,203.800797,6.517787,25.880373,127.140129,6.451804,163.441620,72.872482,6.435873,162.845062,56.114334,6.414355,25.407446,145.000381,6.492763,163.065094,120.559166,6.450851,163.726501,52.584896,6.473003,155.362961,0.003232,6.463657,
-1.000000,-1.000000,-1.000000,25.285107,203.726532,6.399197,25.782988,126.744514,6.462556,163.515793,72.081985,6.403710,162.521423,56.623520,6.414929,25.531307,145.846725,6.451574,162.865677,120.910049,6.521818,163.474350,51.832096,6.427380,155.221680,0.002752,6.453812,
-1.000000,-1.000000,-1.000000,25.604361,203.999527,6.382410,25.575962,127.119553,6.479541,163.473022,73.569092,6.378854,163.096771,54.203167,6.426806,25.317209,145.556091,6.425604,162.893402,119.307167,6.449195,163.022232,50.846306,6.422489,155.572495,0.002784,6.462395,
-1.000000,-1.000000,-1.000000,25.444208,203.198242,6.409538,25.628208,126.345055,6.462418,163.755753,71.385635,6.388758,163.262100,55.975647,6.437615,25.445595,145.024796,6.485464,162.990982,119.575844,6.409664,163.291214,49.959103,6.461800,155.789459,0.002752,6.476727,
-1.000000,-1.000000,-1.000000,25.747511,203.723846,6.395731,25.790443,126.892067,6.455907,163.710236,72.723618,6.393778,163.137070,57.315456,6.438924,25.414686,145.567078,6.444381,162.824142,119.686493,6.449074,163.010208,49.583298,6.411702,155.328384,0.002784,6.454200,
-1.000000,-1.000000,-1.000000,25.652655,203.239197,6.386325,25.550064,126.982399,6.473242,163.310730,72.852348,6.448296,163.034927,54.592831,6.464730,25.465103,144.968643,6.436869,163.129028,120.020767,6.411983,163.318817,49.584095,6.680154,155.655182,0.002816,6.487715,
-1.000000,-1.000000,-1.000000,25.433989,204.182617,6.356097,25.467884,127.035072,6.467509,163.319290,72.876381,6.391817,162.813965,55.168831,6.434677,25.434324,145.892136,6.457235,162.975784,119.268158,6.501907,163.654617,51.083233,6.404272,155.205826,0.003200,6.716008,
-1.000000,-1.000000,-1.000000,25.616856,204.575104,6.782098,25.580170,127.166626,6.778220,163.408478,73.534142,6.396889,163.595901,57.828865,6.455185,25.355425,145.562683,6.452815,163.225433,120.359550,6.418438,163.213959,50.827934,6.447857,155.615967,0.002784,6.480423,
-1.000000,-1.000000,-1.000000,25.650953,204.733337,6.344722,25.551628,126.874435,6.555866,162.550415,71.642204,6.898764,163.065659,55.582752,6.451780,25.159712,145.177185,6.670826,163.276184,120.130333,6.474230,163.268539,49.588287,6.398940,156.072327,0.002848,6.453225,
-1.000000,-1.000000,-1.000000,25.474415,204.937729,6.382558,25.581121,126.554237,6.467579,162.197906,72.545410,6.386259,163.166779,55.516129,6.439643,25.402895,144.983810,6.496509,162.490906,121.254845,6.429947,162.829178,49.583168,6.425594,155.790939,0.002784,6.462640,
-1.000000,-1.000000,-1.000000,25.576345,205.193115,6.403422,25.455620,127.536865,6.462835,162.578201,71.131615,6.390922,162.456192,55.826656,6.743296,25.806103,144.987167,6.401222,162.924820,121.259583,6.481690,163.763962,50.755650,6.398239,155.743149,0.002752,6.481844,
-1.000000,-1.000000,-1.000000,25.441696,204.193375,6.477137,25.497656,126.159874,6.454435,162.740341,72.255325,6.389881,162.869537,55.964287,6.413202,25.361300,145.618362,6.456516,162.694901,119.998238,6.949060,163.783127,50.235584,6.418737,156.103851,0.003232,6.485830,
-1.000000,-1.000000,-1.000000,25.506079,204.838074,6.378949,25.844597,126.664543,6.442490,162.328491,72.521118,6.425209,162.862549,56.082561,6.429859,25.476633,145.610245,6.419516,162.508804,119.639748,6.388873,163.175934,49.023777,6.475009,155.402023,0.002880,6.507353,
-1.000000,-1.000000,-1.000000,25.525009,206.120544,6.324064,25.414776,126.495102,6.644510,162.978775,73.116035,6.417525,163.182907,55.656864,6.440203,25.338543,145.293442,6.601486,162.937943,120.425858,6.432225,163.686707,49.506943,6.443464,155.939407,0.002720,6.469036,
-1.000000,-1.000000,-1.000000,25.430582,204.451004,6.382202,25.551113,126.323586,6.411631,163.118088,73.362946,6.370708,162.920044,54.310623,6.516512,25.883450,144.994247,6.415330,162.943024,119.608673,7.951093,163.457504,53.641632,6.421695,156.257324,0.002720,6.506849,
-1.000000,-1.000000,-1.000000,25.886538,204.267868,6.375521,25.519304,127.628189,6.460492,162.955643,72.100029,6.533397,163.095474,56.321888,6.433610,25.554155,145.403641,6.471738,163.675873,128.541412,6.464376,162.863190,55.548000,6.425978,155.737625,0.002784,6.452571,
-1.000000,-1.000000,-1.000000,25.478596,198.591110,6.403646,25.386417,126.552284,6.467315,162.453552,72.544991,6.359942,162.472321,57.482178,6.486443,25.431604,145.962784,6.453999,163.372269,122.844513,6.441706,163.560730,54.880096,6.420458,155.864014,0.002784,6.457998,
-1.000000,-1.000000,-1.000000,25.580223,205.540543,6.395975,25.602674,126.457123,6.481399,162.846649,71.363998,6.361422,163.002884,54.966846,6.419484,25.314268,145.683716,6.441789,162.600555,124.273315,6.440271,165.011032,52.485569,6.400383,155.446899,0.003360,6.740404,
-1.000000,-1.000000,-1.000000,25.644564,205.989243,6.460305,25.443119,128.134338,6.610284,162.860443,72.210754,6.386208,162.829102,56.455681,6.519513,25.266508,145.013153,6.587511,163.198868,123.366562,6.443574,163.497574,51.684959,6.464745,155.678955,0.002752,6.443984,
-1.000000,-1.000000,-1.000000,25.572392,205.623520,6.379608,25.443727,126.757828,6.448952,162.482651,72.490845,6.409088,162.874817,56.819679,6.440161,25.299946,145.150146,6.423644,162.329117,121.878815,6.446823,163.232681,50.863647,6.445831,155.723297,0.002816,6.470390,
-1.000000,-1.000000,-1.000000,25.712027,205.986496,6.392980,25.818731,127.179039,6.447079,162.522461,72.952477,6.436895,163.503769,54.816383,6.461092,25.420418,144.955200,6.451286,163.070007,124.162979,6.410216,164.308014,49.986366,6.419882,155.857574,0.002784,6.446701,
-1.000000,-1.000000,-1.000000,25.459116,205.731674,6.396182,25.414696,126.905342,6.463589,162.220795,73.098015,6.382963,163.158417,55.267902,6.426972,25.475498,146.077789,6.456079,162.525513,123.453438,6.455476,162.895538,49.581055,6.388438,155.547226,0.002752,6.492119,
-1.000000,-1.000000,-1.000000,25.540936,205.307648,6.380732,25.457647,126.511040,6.423206,162.146469,72.384125,6.529933,162.375320,57.029282,6.424680,25.427322,145.881149,6.443851,163.336258,122.853729,6.449232,163.188416,49.584801,6.574501,155.712936,0.002752,6.464420,
-1.000000,-1.000000,-1.000000,25.646397,206.367004,6.355185,25.602451,127.655678,6.489206,162.731384,72.558174,6.338878,162.977493,55.084576,6.573019,25.574306,145.492737,6.499691,162.818802,123.004547,6.412470,163.066711,50.831615,6.412000,155.752792,0.002848,6.437469,
-1.000000,-1.000000,-1.000000,25.523203,205.060867,6.395014,25.500063,126.459969,6.425866,163.865784,71.384285,6.411830,163.313492,55.115967,6.448353,25.301414,145.203430,6.433034,162.611755,123.625443,6.446789,163.066772,50.841793,6.415575,155.865082,0.002784,6.426124,
