Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.004119,3.063215,0.000520,
MMA CUDA,46.865418,0.014236,0.017622,True,0,0,
MMA CUDA Shared,0.084268,0.004617,0.010595,False,0.475671,0.080881,
MMA Tensor,0.086685,0.000712,0.009522,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,25.993738,0.012455,210.437256,25.542370,0.007419,152.805740,171.006348,0.013080,55.816273,
-1.000000,-1.000000,-1.000000,25.718384,0.008057,211.585266,25.474949,0.009198,152.357300,170.317123,0.012744,54.952629,
-1.000000,-1.000000,-1.000000,25.873209,0.010388,211.560043,25.609201,0.013345,152.356003,170.706009,0.012342,55.509136,
-1.000000,-1.000000,-1.000000,25.897478,0.010381,212.766174,25.521540,0.009259,151.927231,171.058167,0.013484,55.740608,
-1.000000,-1.000000,-1.000000,25.834681,0.011198,211.031189,25.504803,0.008002,151.979889,170.481750,0.012442,55.534073,
-1.000000,-1.000000,-1.000000,25.977650,0.011996,212.167252,25.551104,0.009945,152.515030,171.200378,0.012456,55.820099,
-1.000000,-1.000000,-1.000000,25.877104,0.009967,212.628860,25.408302,0.010478,152.803177,170.289124,0.013593,56.302986,
-1.000000,-1.000000,-1.000000,26.061413,0.012796,212.413986,25.500027,0.012142,152.003967,170.376846,0.012306,56.529705,
-1.000000,-1.000000,-1.000000,25.849531,0.009897,211.586761,25.535530,0.010392,151.607254,170.388992,0.013188,59.215649,
-1.000000,-1.000000,-1.000000,25.924248,0.009469,211.992004,25.854736,0.010766,151.387161,170.981766,0.012206,61.320930,
-1.000000,-1.000000,-1.000000,25.913158,0.012934,212.995361,25.432512,0.008735,152.107605,170.832474,0.013617,61.456165,

Matrixes size,8192,8192,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,317.662792,51539.453964,105.631174,
MMA CUDA,108.758307,0.016087,1761.665691,False,0.000001,0.000001,
MMA CUDA Shared,104.019615,0.015710,1234.680642,False,0.499852,0.004883,
MMA Tensor,688.123474,0.017511,385.220225,False,0.011030,0.008365,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,97.168518,0.015294,1657.668579,116.581017,0.014392,1309.156128,681.483276,0.015962,337.408997,
-1.000000,-1.000000,-1.000000,95.987358,0.013271,1663.631592,96.218773,0.015150,1309.656738,680.223450,0.017185,335.511383,
-1.000000,-1.000000,-1.000000,95.996574,0.013833,1668.213257,96.149818,0.015653,1309.272095,679.646179,0.014935,335.118530,
-1.000000,-1.000000,-1.000000,96.136307,0.014287,1670.201660,97.015350,0.012765,1312.227417,679.575195,0.015002,334.888672,
-1.000000,-1.000000,-1.000000,95.911636,0.013895,1671.503174,96.531219,0.014632,1306.719971,680.920532,0.016009,335.026886,
-1.000000,-1.000000,-1.000000,96.070290,0.013380,1675.230957,96.270653,0.014651,1297.290161,677.371399,0.015219,334.127930,
-1.000000,-1.000000,-1.000000,96.432358,0.016333,1682.381470,97.101875,0.013793,1307.101196,679.038208,0.017440,335.442078,
-1.000000,-1.000000,-1.000000,96.579613,0.013128,1688.731323,96.435623,0.014429,1310.702637,679.415833,0.016380,334.532471,
-1.000000,-1.000000,-1.000000,96.542618,0.015035,1688.950928,96.560684,0.015894,1310.869141,678.961121,0.015575,333.842651,
-1.000000,-1.000000,-1.000000,96.539719,0.022322,1691.406494,96.959137,0.016032,1297.384888,679.085876,0.016124,333.593689,
-1.000000,-1.000000,-1.000000,96.548416,0.013738,1693.148682,96.225090,0.012760,1295.241089,679.414612,0.015842,333.841034,
-1.000000,-1.000000,-1.000000,96.250038,0.016814,1692.925293,96.204750,0.013690,1297.030151,677.665527,0.015641,333.013428,
-1.000000,-1.000000,-1.000000,96.174278,0.012584,1696.413330,96.947083,0.016563,1307.649170,678.414856,0.015211,333.519379,
-1.000000,-1.000000,-1.000000,96.148407,0.012854,1697.617432,96.380692,0.013130,1307.296631,676.560547,0.015442,333.299164,
-1.000000,-1.000000,-1.000000,96.218819,0.013757,1701.719116,96.311508,0.011914,1292.797241,678.336060,0.017193,332.836456,
-1.000000,-1.000000,-1.000000,96.441566,0.012243,1702.498657,96.892517,0.013467,1296.564087,676.240906,0.016797,333.114197,
-1.000000,-1.000000,-1.000000,96.692085,0.012097,1703.691406,96.348801,0.013025,1306.410522,676.587341,0.016927,332.875458,
-1.000000,-1.000000,-1.000000,96.422798,0.013320,1704.358765,96.410217,0.011863,1296.763306,680.694702,0.015982,332.765106,
-1.000000,-1.000000,-1.000000,96.211998,0.013465,1707.947632,96.875481,0.011991,1308.403320,679.476990,0.015862,332.314697,
-1.000000,-1.000000,-1.000000,96.100578,0.012590,1708.082031,96.228508,0.012684,1296.882324,680.887390,0.015343,333.062042,
-1.000000,-1.000000,-1.000000,96.286903,0.016429,1713.830811,96.332550,0.014803,1291.503052,676.744324,0.016533,332.473969,
-1.000000,-1.000000,-1.000000,96.254494,0.017279,1713.779419,96.878532,0.013466,1291.082520,678.135071,0.015438,332.043732,
-1.000000,-1.000000,-1.000000,96.053894,0.014679,1715.986328,96.536919,0.012439,1287.637085,677.629395,0.016445,332.657593,
-1.000000,-1.000000,-1.000000,96.188950,0.013428,1717.333862,96.249619,0.012963,1305.776855,676.043945,0.014649,332.340424,
-1.000000,-1.000000,-1.000000,96.717216,0.016281,1717.919312,96.646629,0.015832,1292.064575,678.180115,0.017294,331.918365,
-1.000000,-1.000000,-1.000000,96.214844,0.015240,1717.619873,96.535286,0.014790,1290.453857,677.896667,0.014568,332.176025,
-1.000000,-1.000000,-1.000000,96.231766,0.015379,1721.654663,96.160088,0.013514,1282.614380,680.589783,0.017216,331.471466,
-1.000000,-1.000000,-1.000000,96.150993,0.015220,1720.584595,96.298828,0.012826,1307.621216,677.856995,0.014770,331.281158,
-1.000000,-1.000000,-1.000000,96.257957,0.013110,1724.685303,96.143570,0.012916,1307.960205,675.153503,0.015894,331.145691,
-1.000000,-1.000000,-1.000000,95.662216,0.013083,1722.995361,96.142868,0.014615,1293.546509,679.360046,0.015441,330.908966,
-1.000000,-1.000000,-1.000000,95.933609,0.013721,1726.252808,96.361420,0.013273,1295.742798,677.208618,0.016767,331.623108,
-1.000000,-1.000000,-1.000000,96.172653,0.013613,1729.407104,96.399773,0.013621,1288.086304,679.700439,0.016715,330.733643,
-1.000000,-1.000000,-1.000000,96.101051,0.012739,1731.542236,96.219765,0.015405,1307.773682,678.081055,0.014741,330.864777,
-1.000000,-1.000000,-1.000000,95.980186,0.012203,1729.182983,95.808853,0.013969,1306.871460,678.061523,0.015976,331.532562,
-1.000000,-1.000000,-1.000000,96.036484,0.019244,1743.067383,96.057983,0.011172,1297.228027,679.446472,0.016943,331.171143,
-1.000000,-1.000000,-1.000000,96.244469,0.016652,1742.815308,96.542465,0.013509,1294.556274,676.151184,0.016661,331.455902,
-1.000000,-1.000000,-1.000000,96.297302,0.014089,1755.667725,96.272789,0.013950,1277.341064,679.109253,0.016376,331.165436,
-1.000000,-1.000000,-1.000000,96.169083,0.015145,1757.627075,96.472397,0.013675,1302.258789,679.929260,0.015262,331.401276,
-1.000000,-1.000000,-1.000000,96.097900,0.012334,1761.368042,95.911697,0.013461,1305.764771,677.043945,0.015302,331.486877,
-1.000000,-1.000000,-1.000000,95.976784,0.012996,1764.099487,96.286034,0.012807,1297.622559,681.734558,0.015262,331.648773,
-1.000000,-1.000000,-1.000000,96.067497,0.013294,1770.837036,96.567734,0.015716,1286.370483,675.945801,0.015506,331.447571,
-1.000000,-1.000000,-1.000000,95.963547,0.014134,1769.496704,96.305893,0.017231,1278.162231,679.257996,0.016550,330.395508,
-1.000000,-1.000000,-1.000000,96.514130,0.012197,1770.312622,96.352852,0.013044,1307.609131,680.165771,0.015185,330.647461,
-1.000000,-1.000000,-1.000000,96.003761,0.013926,1774.418091,96.997681,0.013214,1306.685547,687.096619,0.022722,359.429382,
-1.000000,-1.000000,-1.000000,95.995186,0.012027,1775.183472,96.242867,0.014734,1296.618286,678.763733,0.018302,340.271454,
-1.000000,-1.000000,-1.000000,96.046921,0.012589,1772.728149,96.305588,0.014340,1294.739136,680.199097,0.017685,336.425110,
-1.000000,-1.000000,-1.000000,99.238358,0.017448,1766.923096,96.687447,0.013226,1277.261108,679.149475,0.018777,337.000977,
-1.000000,-1.000000,-1.000000,96.366592,0.014710,1767.805420,96.589584,0.016630,1307.253052,680.822937,0.017639,335.942200,
-1.000000,-1.000000,-1.000000,96.285858,0.022135,1779.105957,96.342636,0.013473,1307.099976,678.856934,0.016382,333.577484,
-1.000000,-1.000000,-1.000000,95.832520,0.014673,1782.134033,96.704651,0.014484,1296.976440,680.377441,0.016110,333.933167,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,108.904045,0.025921,1708.695557,115.992401,0.012864,1313.384399,681.234314,0.015539,337.426392,
-1.000000,-1.000000,-1.000000,114.142334,0.014014,1714.883545,115.156769,0.012070,1314.693604,679.613159,0.015129,340.225983,
-1.000000,-1.000000,-1.000000,113.719040,0.013900,1691.701050,114.640709,0.012624,1313.390869,678.766174,0.015571,335.293182,
-1.000000,-1.000000,-1.000000,114.816383,0.015192,1696.972046,115.286797,0.011243,1312.758545,681.403137,0.016193,334.830627,
-1.000000,-1.000000,-1.000000,114.868347,0.016135,1703.582031,115.436310,0.012387,1313.134277,679.850220,0.014554,335.073517,
-1.000000,-1.000000,-1.000000,114.272270,0.014311,1708.250244,114.960686,0.013302,1312.101562,681.057617,0.014991,334.426575,
-1.000000,-1.000000,-1.000000,114.264534,0.012234,1704.082153,115.359474,0.011749,1314.197510,679.735046,0.015847,333.323090,
-1.000000,-1.000000,-1.000000,114.418861,0.013716,1706.328125,115.579872,0.013066,1313.402710,680.034302,0.015047,333.972137,
-1.000000,-1.000000,-1.000000,114.730721,0.012969,1708.348511,115.002296,0.011611,1312.881714,679.142578,0.016096,333.764160,
-1.000000,-1.000000,-1.000000,114.456757,0.013864,1712.210449,115.381813,0.011273,1313.844116,680.827759,0.016596,333.383575,
-1.000000,-1.000000,-1.000000,114.122162,0.012561,1711.954468,115.725769,0.011755,1314.460449,681.344849,0.016296,332.716064,
-1.000000,-1.000000,-1.000000,114.314651,0.014459,1714.215210,114.593643,0.013288,1313.417236,680.913147,0.016274,333.141266,
-1.000000,-1.000000,-1.000000,114.182434,0.012883,1718.407593,115.015251,0.012142,1312.699463,678.199219,0.015596,333.167694,
-1.000000,-1.000000,-1.000000,114.090034,0.013934,1719.212036,115.001114,0.014339,1304.225952,678.511597,0.015053,333.308960,
-1.000000,-1.000000,-1.000000,115.502945,0.012726,1720.578613,114.613503,0.013986,1309.702148,678.919739,0.015673,333.225525,
-1.000000,-1.000000,-1.000000,114.494858,0.011506,1720.074585,114.840958,0.011902,1296.238159,678.704529,0.015390,333.246429,
-1.000000,-1.000000,-1.000000,115.228447,0.013028,1722.202393,115.151924,0.012842,1300.772949,680.722961,0.016141,333.307739,
-1.000000,-1.000000,-1.000000,114.683182,0.012318,1728.554688,114.793747,0.014300,1302.050049,677.395874,0.016485,333.022949,
-1.000000,-1.000000,-1.000000,115.051788,0.012599,1728.411255,114.547630,0.013924,1300.383423,676.949646,0.015970,332.221069,
-1.000000,-1.000000,-1.000000,115.568054,0.013964,1735.063965,114.704865,0.011096,1297.231079,680.190552,0.015163,331.854553,
-1.000000,-1.000000,-1.000000,115.504410,0.012363,1734.801758,114.690033,0.010901,1299.884766,677.872742,0.015540,332.331512,
-1.000000,-1.000000,-1.000000,115.900444,0.015308,1746.953125,115.170967,0.013411,1311.998535,681.720947,0.015728,331.848328,
-1.000000,-1.000000,-1.000000,115.675682,0.013142,1770.821899,115.486275,0.014625,1310.700195,680.885193,0.015134,332.578094,
-1.000000,-1.000000,-1.000000,115.240105,0.015023,1778.307373,114.765442,0.011645,1294.444092,681.296936,0.016020,333.818848,
-1.000000,-1.000000,-1.000000,115.527718,0.012576,1784.535889,114.693741,0.011869,1295.524658,678.833740,0.016001,331.434265,
-1.000000,-1.000000,-1.000000,115.057388,0.014907,1786.982666,114.996246,0.012907,1309.589966,679.705566,0.016483,332.097565,
-1.000000,-1.000000,-1.000000,115.850983,0.012829,1785.036987,115.148399,0.013045,1308.130859,679.612244,0.016393,332.260315,
-1.000000,-1.000000,-1.000000,115.854973,0.013173,1784.260986,115.173508,0.013472,1309.880493,679.071594,0.015366,331.739899,
-1.000000,-1.000000,-1.000000,115.506866,0.013297,1791.519043,115.185623,0.012358,1309.725098,679.823242,0.014447,332.037170,
-1.000000,-1.000000,-1.000000,116.096649,0.014659,1788.982544,114.283974,0.012668,1290.617188,680.294434,0.014265,331.894684,
-1.000000,-1.000000,-1.000000,115.579407,0.015615,1797.266235,114.699272,0.011383,1296.935303,681.128479,0.014344,332.648590,
-1.000000,-1.000000,-1.000000,115.719376,0.013364,1791.606934,114.801659,0.011113,1298.635986,680.735413,0.016010,331.609863,
-1.000000,-1.000000,-1.000000,115.708305,0.011885,1790.351196,115.126282,0.011654,1296.268799,680.682983,0.016012,332.179993,
-1.000000,-1.000000,-1.000000,115.175896,0.013073,1794.924927,114.713860,0.013315,1296.470703,680.808411,0.016177,331.719147,
-1.000000,-1.000000,-1.000000,115.278091,0.013603,1797.696899,115.187744,0.013110,1283.628052,677.697510,0.016542,330.914307,
-1.000000,-1.000000,-1.000000,115.973389,0.012654,1799.990845,115.016823,0.011173,1286.992554,680.673096,0.016392,330.896576,
-1.000000,-1.000000,-1.000000,115.346199,0.011610,1792.726074,115.000038,0.014127,1310.083496,680.368347,0.015181,331.303772,
-1.000000,-1.000000,-1.000000,115.939209,0.014070,1791.741821,115.247719,0.011141,1291.162964,681.669678,0.015310,331.144836,
-1.000000,-1.000000,-1.000000,115.268387,0.015308,1795.526489,115.326149,0.012297,1304.645874,678.404968,0.014777,331.108582,
-1.000000,-1.000000,-1.000000,116.097755,0.013383,1799.164917,115.083801,0.011567,1309.313721,680.415039,0.016119,331.924805,
-1.000000,-1.000000,-1.000000,116.404778,0.012010,1800.309692,114.732445,0.014065,1313.473267,680.112549,0.016378,331.629547,
-1.000000,-1.000000,-1.000000,115.271881,0.013349,1793.653442,115.454132,0.011939,1312.050903,680.453857,0.016773,331.499176,
-1.000000,-1.000000,-1.000000,115.533844,0.019840,1798.182373,115.162674,0.011763,1310.073608,680.265076,0.015041,330.152496,
-1.000000,-1.000000,-1.000000,116.130768,0.012482,1804.432251,115.091522,0.014680,1311.025513,678.331970,0.015651,330.260101,
-1.000000,-1.000000,-1.000000,115.023613,0.012762,1808.865845,114.681091,0.011535,1280.912231,680.881287,0.014283,330.534210,
-1.000000,-1.000000,-1.000000,115.036507,0.013423,1794.222778,114.991966,0.011589,1301.299805,677.524841,0.014713,330.142395,
-1.000000,-1.000000,-1.000000,115.692551,0.015447,1806.193237,114.828110,0.013764,1298.596069,681.216064,0.014886,330.508575,
-1.000000,-1.000000,-1.000000,115.275459,0.012518,1798.702881,114.927567,0.012182,1297.854370,679.951660,0.014604,330.279968,
-1.000000,-1.000000,-1.000000,116.318588,0.013007,1805.703857,114.651443,0.012606,1296.209839,680.215515,0.027165,329.832855,
-1.000000,-1.000000,-1.000000,116.061684,0.013248,1809.836426,115.082176,0.013841,1294.266602,680.940063,0.018219,330.212311,

Matrixes size,16384,16384,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,1254.817760,410311.229607,337.013646,
MMA CUDA,416.333877,0.018033,13556.247174,False,0.000001,0.000001,
MMA CUDA Shared,413.757273,0.013895,9770.097819,False,0.499932,0.003442,
MMA Tensor,2732.276760,0.022837,4693.891995,False,0.007823,0.005921,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,386.939362,0.014181,13666.492188,477.014740,0.016624,10346.327148,2711.144775,0.019775,4603.728027,
-1.000000,-1.000000,-1.000000,384.197052,0.017468,13831.578125,383.000549,0.014533,10340.514648,2700.093750,0.021218,4546.596680,
-1.000000,-1.000000,-1.000000,383.055634,0.017411,14009.457031,383.714478,0.016355,10346.854492,2701.915039,0.021938,4473.798828,
-1.000000,-1.000000,-1.000000,383.369141,0.016244,14230.704102,382.575806,0.015130,10347.856445,2702.908691,0.022319,4534.584473,
-1.000000,-1.000000,-1.000000,384.071136,0.017902,14312.753906,383.420990,0.014901,10354.032227,2704.289062,0.022700,4477.638672,
-1.000000,-1.000000,-1.000000,383.827545,0.017885,14378.924805,383.615692,0.016733,10356.785156,2702.745117,0.024138,4543.426758,
-1.000000,-1.000000,-1.000000,383.620209,0.017762,14423.412109,382.928650,0.015579,10346.578125,2708.454102,0.022318,4596.339355,
-1.000000,-1.000000,-1.000000,383.909210,0.017576,14430.849609,382.731232,0.015931,10354.187500,2706.096924,0.023087,4523.515137,
-1.000000,-1.000000,-1.000000,384.423462,0.018675,14477.918945,382.740631,0.015715,10369.484375,2698.531494,0.020765,4546.653809,
-1.000000,-1.000000,-1.000000,382.963928,0.018042,14446.472656,383.231140,0.016136,10357.532227,2701.985840,0.021249,4527.991211,
-1.000000,-1.000000,-1.000000,384.041748,0.016294,14444.341797,383.245880,0.015183,10329.676758,2699.580811,0.022122,4501.281738,
-1.000000,-1.000000,-1.000000,384.211823,0.016526,14454.573242,383.904572,0.016018,10333.286133,2709.863770,0.020278,4527.066406,
-1.000000,-1.000000,-1.000000,383.934601,0.017312,14463.162109,383.411926,0.015529,10347.471680,2703.244385,0.021072,4520.141602,
-1.000000,-1.000000,-1.000000,383.812836,0.016655,14462.911133,383.641205,0.014844,10340.335938,2711.667236,0.021585,4606.698730,
-1.000000,-1.000000,-1.000000,384.321198,0.016519,14498.137695,383.705231,0.016272,10340.352539,2706.141357,0.022204,4404.824219,
-1.000000,-1.000000,-1.000000,384.143860,0.014788,14458.609375,382.532288,0.014520,10343.956055,2700.473389,0.022237,4612.961426,
-1.000000,-1.000000,-1.000000,383.119659,0.015389,14465.507812,384.079407,0.016631,10352.759766,2699.500977,0.021975,4604.936035,
-1.000000,-1.000000,-1.000000,384.163269,0.014161,14496.789062,383.422668,0.014283,10338.778320,2700.249512,0.021274,4638.262695,
-1.000000,-1.000000,-1.000000,383.553864,0.013632,14487.291016,383.624847,0.016374,10333.439453,2703.581543,0.020814,4563.835449,
-1.000000,-1.000000,-1.000000,384.213806,0.015815,14478.085938,383.660583,0.018011,10337.305664,2698.568604,0.020190,4610.092773,
-1.000000,-1.000000,-1.000000,383.874786,0.013785,14463.438477,383.594879,0.013236,10344.016602,2698.202881,0.022706,4613.710938,
-1.000000,-1.000000,-1.000000,383.542297,0.014811,14446.961914,383.685028,0.015030,10334.218750,2703.075439,0.020712,4561.658691,
-1.000000,-1.000000,-1.000000,383.872986,0.017403,14452.806641,383.494934,0.015119,10339.802734,2700.375488,0.021221,4451.792480,
-1.000000,-1.000000,-1.000000,383.836060,0.015439,14411.554688,383.155487,0.014401,10340.478516,2700.034668,0.020917,4483.136230,
-1.000000,-1.000000,-1.000000,384.629883,0.016070,14401.139648,383.222656,0.015228,10335.957031,2706.148193,0.021710,4416.020996,
-1.000000,-1.000000,-1.000000,384.474243,0.017588,14350.500977,382.267914,0.013739,10335.480469,2700.845947,0.022548,4702.334473,
-1.000000,-1.000000,-1.000000,383.868286,0.014240,14357.737305,383.512054,0.017200,10345.963867,2702.147217,0.022666,4660.716309,
-1.000000,-1.000000,-1.000000,383.709015,0.014247,14332.818359,383.686462,0.013579,10353.828125,2699.137207,0.021505,4627.146484,
-1.000000,-1.000000,-1.000000,384.242004,0.014487,14305.838867,383.381744,0.015880,10343.488281,2696.959229,0.021221,4615.264160,
-1.000000,-1.000000,-1.000000,383.804810,0.014961,14292.381836,382.903015,0.015807,10337.616211,2698.010010,0.020157,4623.847168,
-1.000000,-1.000000,-1.000000,384.209351,0.015256,14287.919922,383.600281,0.014807,10350.810547,2702.226318,0.022098,4614.938477,
-1.000000,-1.000000,-1.000000,383.797638,0.014966,14274.172852,383.544800,0.013419,10348.105469,2707.694336,0.022122,4661.883301,
-1.000000,-1.000000,-1.000000,383.154785,0.013586,14288.661133,383.787994,0.015024,10348.893555,2704.927490,0.020724,4653.236328,
-1.000000,-1.000000,-1.000000,383.952820,0.017034,14314.947266,383.793854,0.015441,10345.073242,2699.957031,0.021725,4633.702148,
-1.000000,-1.000000,-1.000000,383.891296,0.013378,14300.409180,383.165192,0.015747,10341.725586,2704.857178,0.022426,4633.100586,
-1.000000,-1.000000,-1.000000,383.846680,0.015787,14267.587891,383.695618,0.015290,10356.536133,2700.341309,0.019648,4651.732910,
-1.000000,-1.000000,-1.000000,383.972565,0.014853,14244.478516,382.855255,0.017189,10360.451172,2703.680176,0.021492,4586.798828,
-1.000000,-1.000000,-1.000000,384.009735,0.015348,14260.634766,383.762573,0.015133,10369.584961,2704.537109,0.022216,4641.752441,
-1.000000,-1.000000,-1.000000,384.134186,0.016253,14297.124023,383.135956,0.014160,10359.125000,2705.589844,0.021476,4617.747070,
-1.000000,-1.000000,-1.000000,384.103210,0.016300,14307.277344,383.721741,0.015477,10374.661133,2707.193848,0.022009,4629.846191,
-1.000000,-1.000000,-1.000000,383.875244,0.015820,14298.751953,383.581818,0.014921,10359.580078,2700.706055,0.021954,4511.964844,
-1.000000,-1.000000,-1.000000,384.390076,0.014576,14323.963867,383.902863,0.014672,10340.575195,2701.576660,0.021712,4615.121094,
-1.000000,-1.000000,-1.000000,384.215790,0.013681,14266.042969,383.567871,0.015347,10346.071289,2706.996094,0.020696,4654.745605,
-1.000000,-1.000000,-1.000000,383.049957,0.016927,14296.112305,383.722412,0.016415,10338.042969,2704.974365,0.022372,4507.783691,
-1.000000,-1.000000,-1.000000,384.346344,0.015720,14322.928711,383.771759,0.014172,10352.415039,2704.697998,0.021991,4516.052246,
-1.000000,-1.000000,-1.000000,382.365234,0.015956,14293.053711,383.426025,0.015940,10343.767578,2705.721680,0.021731,4550.299805,
-1.000000,-1.000000,-1.000000,381.657410,0.017661,14306.700195,383.658813,0.026049,10335.960938,2700.589111,0.021452,4621.845703,
-1.000000,-1.000000,-1.000000,383.470062,0.016715,14236.654297,383.882202,0.016176,10336.203125,2700.357910,0.021101,4526.485840,
-1.000000,-1.000000,-1.000000,384.038300,0.016647,14237.739258,383.455170,0.013842,10344.238281,2700.306885,0.022396,4459.127441,
-1.000000,-1.000000,-1.000000,384.521606,0.016494,14247.520508,383.921906,0.016160,10334.000000,2705.093018,0.022161,4447.250000,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,442.054840,0.013617,13934.289062,476.166168,0.015999,10365.138672,2706.072021,0.021272,4540.731934,
-1.000000,-1.000000,-1.000000,468.810120,0.014911,14484.842773,472.732910,0.013107,10367.572266,2709.902832,0.021046,4383.530273,
-1.000000,-1.000000,-1.000000,475.294159,0.013890,14606.774414,464.397949,0.014031,10360.496094,2709.827148,0.021092,4541.345703,
-1.000000,-1.000000,-1.000000,467.737091,0.013509,14591.376953,463.608948,0.013628,10347.642578,2713.187256,0.021670,4498.057129,
-1.000000,-1.000000,-1.000000,476.128845,0.013534,14603.589844,462.897369,0.012220,10324.468750,2705.603027,0.020332,4472.697266,
-1.000000,-1.000000,-1.000000,471.183655,0.013833,14655.912109,463.767517,0.013833,10328.443359,2708.841797,0.021645,4511.972168,
-1.000000,-1.000000,-1.000000,469.811523,0.012978,14618.395508,464.312744,0.015348,10339.415039,2712.740967,0.019770,4467.475098,
-1.000000,-1.000000,-1.000000,463.164856,0.015440,14575.411133,464.238098,0.015241,10339.643555,2709.289795,0.019336,4463.281738,
-1.000000,-1.000000,-1.000000,475.801270,0.013962,14549.788086,463.558777,0.014543,10321.804688,2706.928955,0.021826,4555.794434,
-1.000000,-1.000000,-1.000000,463.307648,0.014359,14546.898438,463.940430,0.013459,10333.176758,2704.081055,0.020594,4510.119629,
-1.000000,-1.000000,-1.000000,468.252899,0.015616,14560.273438,463.833344,0.014738,10342.796875,2706.448975,0.021137,4580.887207,
-1.000000,-1.000000,-1.000000,476.251465,0.016080,14559.974609,463.824341,0.014601,10338.986328,2705.230469,0.021395,4465.875000,
-1.000000,-1.000000,-1.000000,464.768677,0.012886,14524.871094,464.077026,0.013281,10336.628906,2707.269287,0.022177,4456.934082,
-1.000000,-1.000000,-1.000000,469.724731,0.015020,14499.415039,463.953979,0.013856,10334.475586,2710.348145,0.021095,4599.083496,
-1.000000,-1.000000,-1.000000,474.033356,0.015099,14526.099609,476.490845,0.015311,10329.815430,2707.054199,0.021161,4569.569336,
-1.000000,-1.000000,-1.000000,476.348297,0.014003,14490.733398,463.574524,0.013507,10343.120117,2708.715820,0.022982,4594.718750,
-1.000000,-1.000000,-1.000000,475.452240,0.013091,14497.471680,462.771027,0.013071,10341.175781,2704.030762,0.020195,4653.212402,
-1.000000,-1.000000,-1.000000,462.852081,0.015345,14545.238281,462.656738,0.014650,10341.004883,2696.771973,0.021553,4579.514160,
-1.000000,-1.000000,-1.000000,470.089447,0.016361,14517.676758,462.322754,0.013467,10328.129883,2708.909424,0.021645,4576.963379,
-1.000000,-1.000000,-1.000000,476.153900,0.015052,14463.483398,475.370911,0.013976,10355.531250,2704.812988,0.021864,4618.307129,
-1.000000,-1.000000,-1.000000,476.127808,0.014489,14462.034180,462.747681,0.014076,10361.345703,2700.314453,0.021034,4664.954102,
-1.000000,-1.000000,-1.000000,475.357605,0.014527,14411.111328,473.131012,0.016000,10364.401367,2711.973389,0.021009,4669.345215,
-1.000000,-1.000000,-1.000000,467.749878,0.016245,14421.489258,464.214813,0.013406,10355.698242,2707.236572,0.020806,4559.840332,
-1.000000,-1.000000,-1.000000,464.963226,0.015948,14418.483398,464.070496,0.012762,10358.421875,2708.474609,0.020442,4492.342285,
-1.000000,-1.000000,-1.000000,476.126007,0.029427,14373.938477,466.477020,0.013746,10356.042969,2707.674072,0.020070,4533.117676,
-1.000000,-1.000000,-1.000000,466.269897,0.016416,14388.757812,464.904938,0.014995,10346.059570,2707.002686,0.021022,4540.421387,
